latitude,longitude,address,property_type,rooms,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url
33.829742,-118.198492,3942 Country Club Dr,Single Family Residence,"3 beds, 2 baths","2,343 sqft","13,725 sqft",1955,7140015004,1110792910,Los Angeles,10701,1,571800,12,"
Zoning:

LBR1L
		",9/17/20,,"$1,048,000 ",10 Found,Slightly High,7 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/long-beach/90807/3942-country-club-dr/154863576/
34.194461,-118.574567,20238 Hartland St,Single Family Residence,"3 beds, 2 baths","1,598 sqft","6,900 sqft",1953,2135037018,1110793587,Los Angeles,18031,3,134800,71,"
Zoning:

LARS
		",9/17/20,"$605,000 ","$643,000 ",7 Found,,7 Found,1 Found,Average,https://www.realtytrac.com/property/ca/canoga-park/91306/20238-hartland-st/24699020/
34.002785,-117.820806,851 Terrace Ln E # 3,Condominium,"2 beds, 3 baths","1,440 sqft",0.51 acres,2006,8293045119,1110793597,Los Angeles,62482,1,403323,1,"
Zoning:

LCC3
		",9/17/20,"$615,000 ","$656,000 ",0 Found,Low,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/diamond-bar/91765/851-terrace-ln-e-3/154757291/
34.164995,-118.54861,19074 Sprague St,Single Family Residence,"5 beds, 6 baths","5,558 sqft","18,949 sqft",2019,2163024012,1110794552,Los Angeles,17417,2,139402,22,"
Zoning:

LARA
		",9/17/20,"$4,000,000 ","$1,524,000 ",3 Found,,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/tarzana/91356/19074-sprague-st/154391607/
33.761717,-118.150964,3520 E 1st St # 3,Condominium,"2 beds, 2 baths","1,187 sqft","4,755 sqft",1983,7264013025,1110794615,Los Angeles,37726,3,577200,1,"
Zoning:

LBR4R
		",9/17/20,"$635,000 ","$516,000 ",4 Found,Slightly High,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/long-beach/90803/3520-e-1st-st-3/154883357/
34.113479,-118.32807,6380 Quebec Dr,Single Family Residence,"3 beds, 4 baths","3,502 sqft","4,407 sqft",1979,5576010051,1110794634,Los Angeles,7798,3,189600,94,"
Zoning:

LAR1
		",9/17/20,"$1,690,000 ","$1,668,000 ",2 Found,Slightly High,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90068/6380-quebec-dr/45993984/
34.183334,-118.392925,6208 Gentry Ave,Single Family Residence,"2 beds, 1 bath","1,050 sqft","6,751 sqft",1941,2334009057,1110795557,Los Angeles,10299,3,123901,155,"
Zoning:

LAR1
		",9/17/20,"$763,000 ","$742,000 ",10 Found,Low,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/north-hollywood/91606/6208-gentry-ave/17964566/
34.157091,-118.259344,330 Burchett St # 104,Condominium,"3 beds, 2 baths","1,282 sqft","17,230 sqft",1985,5636014079,1110824947,Los Angeles,39842,3,301801,1,"
Zoning:

GLRA*
		",6/29/20,,"$567,000 ",1 Found,Low,13 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/glendale/91203/330-burchett-st-104/40238168/
34.147933,-118.414091,4297 Coldwater Canyon Ave # 2,Condominium,"4 beds, 4 baths","2,180 sqft","13,894 sqft",2008,2375019092,1110825932,Los Angeles,61725,4,143500,1,"
Zoning:

LARD1.5
		",9/17/20,"$7,700,000 ","$867,000 ",0 Found,,8 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/studio-city/91604/4297-coldwater-canyon-ave-2/154764043/
34.19842,-118.486187,7029 Valjean Ave,Vacant Commercial,"2 beds, 1 bath",,"7,499 sqft",1949,2224012024,1110825956,Los Angeles,1338,1,980008,11,"
Zoning:

LAM1
		",9/17/20,"$885,000 ",,10 Found,,13 Found,1 Found,Average,https://www.realtytrac.com/property/ca/van-nuys/91406/7029-valjean-ave/52047594/
34.088039,-118.282753,912 Rector Pl,Residential - Vacant Land,"3 beds, 1 bath",,"5,220 sqft",1916,5427008030,1110826307,Los Angeles,2118,1,195901,47,"
Zoning:

LARD1.5
		",10/9/75,,"$857,000 ",8 Found,Slightly High,3 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90029/912-rector-pl/154742868/
34.13135,-117.847696,1025 E Walnut Ave,Single Family Residence,"4 beds, 2 baths","1,532 sqft","9,080 sqft",1955,8649020004,1110826710,Los Angeles,21533,1,401101,13,"
Zoning:

GDE3
		",9/22/20,"$554,500 ","$704,000 ",3 Found,Low,4 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/glendora/91741/1025-e-walnut-ave/4138397/
34.144744,-118.090186,80 S Sunnyslope Ave,"Quadplex (4 Units, Any Combination)","9 beds, 9 baths","4,948 sqft","6,948 sqft",1966,5748016016,1110828091,Los Angeles,8524,1,463200,17,"
Zoning:

PSR1
		",9/17/20,"$2,538,000 ","$879,000 ",2 Found,Moderate,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/pasadena/91107/80-s-sunnyslope-ave/154798349/
34.045468,-118.383514,1811 S Shenandoah St,Single Family Residence,"3 beds, 2 baths","1,948 sqft","7,852 sqft",1940,4303007021,1110829281,Los Angeles,7965,2,269602,9,"
Zoning:

LAR1
		",9/17/20,"$1,700,000 ","$1,659,000 ",5 Found,Slightly High,5 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90035/1811-s-shenandoah-st/154562023/
34.216223,-118.515724,17540 Baltar St,Single Family Residence,"4 beds, 4 baths","2,465 sqft","6,050 sqft",2017,2201003010,1110829962,Los Angeles,16651,3,131200,106,"
Zoning:

LAR1
		",9/17/20,"$7,500 ","$701,000 ",13 Found,,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/northridge/91325/17540-baltar-st/40209172/
33.974875,-118.320484,2423 W Florence Ave,MISCELLANEOUS   (Commercial),"4 beds, 4 baths","2,562 sqft","8,071 sqft",1952,4008021001,1110830149,Los Angeles,5721,1,235201,2,"
Zoning:

LAC2
		",9/17/20,"$1,350,000 ",,57 Found,Slightly High,6 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90043/2423-w-florence-ave/154480480/
34.147933,-118.414091,4297 Coldwater Canyon Ave # 10,Condominium,"4 beds, 4 baths","2,380 sqft","13,894 sqft",2008,2375019100,1110830265,Los Angeles,61725,4,143500,1,"
Zoning:

LARD1.5
		",9/17/20,"$7,700,000 ","$885,000 ",0 Found,,8 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/studio-city/91604/4297-coldwater-canyon-ave-10/144343801/
34.393543,-118.588557,26042 Salinger Ln,Single Family Residence,"4 beds, 4 baths","2,486 sqft","5,834 sqft",1996,2826083042,1110830282,Los Angeles,49099,1,920339,255,"
Zoning:

LCA25*
		",9/17/20,"$908,000 ","$876,000 ",0 Found,Low,4 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/stevenson-ranch/91381/26042-salinger-ln/154460725/
34.09102,-117.960904,4315 Maine Ave,Gas Station,,"6,842 sqft","20,254 sqft",1967,8544016025,1110830670,Los Angeles,3179,1,405102,4,"
Zoning:

BPCI
		",9/17/20,"$1,600,000 ",,10 Found,Moderate,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/4315-maine-ave/51795543/
34.018859,-118.494804,1302 6th St,Office Building,,"15,084 sqft","18,521 sqft",1978,4291010027,1110830767,Los Angeles,SANTA MONICA,1,701902,C,"
Zoning:

SMC3*
		",9/17/20,"$19,000,000 ",,2 Found,Moderate,13 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90401/1302-6th-st/154559533/
34.118328,-117.892761,18414 E Armstead St,Single Family Residence,"3 beds, 1 bath",953 sqft,"5,865 sqft",1955,8623019006,1110830990,Los Angeles,20494,1,404100,266,"
Zoning:

LCRA6000*
		",9/17/20,"$495,500 ","$450,000 ",12 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/azusa/91702/18414-e-armstead-st/100008889/
34.04227,-117.975933,406 Sandia Ave,Single Family Residence,"3 beds, 1 bath",876 sqft,"6,069 sqft",1954,8202029025,1110831495,Los Angeles,20438,2,407102,22,"
Zoning:

LPR1YY
		",9/17/20,"$7,000,000 ","$439,000 ",9 Found,Moderate,8 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91746/406-sandia-ave/24672416/
34.617548,-118.285289,8727 Elizabeth Lake Rd,Single Family Residence,"3 beds, 2 baths","1,618 sqft",1.02 acres,1971,3205014025,1110831498,Los Angeles,5148,1,901213,3,"
Zoning:

LCA11*
		",9/17/20,"$455,000 ","$450,000 ",0 Found,,5 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/leona-valley/93551/8727-elizabeth-lake-rd/2210358/
33.992396,-117.934232,1736 Manor Gate Rd,Single Family Residence,"4 beds, 3 baths","2,182 sqft","6,313 sqft",1968,8209020013,1110832314,Los Angeles,27718,1,408623,20,"
Zoning:

LCA16000*
		",8/26/85,"$185,000 ","$754,000 ",2 Found,Moderate,5 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/hacienda-heights/91745/1736-manor-gate-rd/54145950/
34.080291,-118.141409,1024 S Marengo Ave # 7,Condominium,"2 beds, 3 baths","1,260 sqft",1.61 acres,1984,5350029094,1110832804,Los Angeles,39016,1,480902,1,"
Zoning:

ALRPD*
		",9/17/20,"$530,000 ","$514,000 ",6 Found,Low,20 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/alhambra/91803/1024-s-marengo-ave-7/13138676/
33.964697,-118.091266,9732 Planter St,Single Family Residence,"3 beds, 1 bath","1,034 sqft","5,201 sqft",1952,6384005045,1110832895,Los Angeles,17270,1,502601,25,"
Zoning:

PRSF*
		",9/17/20,"$562,000 ","$546,000 ",17 Found,Moderate,4 Found,2 Found,Average,https://www.realtytrac.com/property/ca/pico-rivera/90660/9732-planter-st/12890050/
33.795362,-118.138667,4901 E Ferro St,Single Family Residence,"2 beds, 2 baths","1,321 sqft","5,976 sqft",1951,7219019018,1110832921,Los Angeles,11001,1,574902,158,"
Zoning:

LBR1N
		",9/17/20,"$745,000 ","$707,000 ",5 Found,Slightly High,6 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/long-beach/90815/4901-e-ferro-st/147338659/
34.576745,-118.053944,4223 E Avenue Q12,Single Family Residence,"3 beds, 2 baths","1,384 sqft","7,028 sqft",1990,3023028062,1110833407,Los Angeles,45326,1,910711,32,"
Zoning:

PDR1*
		",6/12/09,"$106,000 ","$301,000 ",3 Found,Moderate,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/palmdale/93552/4223-e-avenue-q12/16164278/
33.962792,-118.393771,8321 Truxton Ave,Single Family Residence,"2 beds, 2 baths","1,413 sqft","6,305 sqft",1941,4107031001,1110834157,Los Angeles,12227,3,276000,29,"
Zoning:

LAR1
		",4/9/99,"$350,500 ","$1,155,000 ",5 Found,Slightly High,9 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90045/8321-truxton-ave/51901255/
34.054203,-118.323629,1023 Crenshaw Blvd,MISCELLANEOUS   (Commercial),"1 bed, 1 bath","2,795 sqft","7,498 sqft",1938,5082027012,1110834323,Los Angeles,N C KELLEYS MONTVIEW,2,212702,53,"
Zoning:

LAC2
		",9/17/20,"$4,000,000 ",,9 Found,Slightly High,11 Found,2 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1023-crenshaw-blvd/40201558/
34.679539,-118.082852,43834 Carefree Ct,Single Family Residence,"4 beds, 3 baths","1,825 sqft","7,771 sqft",1989,3150053101,1110834328,Los Angeles,47013,1,900507,55,"
Zoning:

LRR1*
		",9/17/20,"$325,000 ","$321,000 ",14 Found,Moderate,3 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/lancaster/93535/43834-carefree-ct/10887407/
34.665441,-118.204535,43063 41st St W,Single Family Residence,"3 beds, 1 bath","1,096 sqft","12,399 sqft",1950,3110009032,1110834648,Los Angeles,,3,901102,48,"
Zoning:

LCR110000*
		",9/17/20,"$285,000 ","$281,000 ",1 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/lancaster/93536/43063-41st-st-w/15888462/
34.108458,-117.89066,777 S Citrus Ave # 235,Condominium,"2 beds, 1 bath",910 sqft,1.22 acres,1988,8622027130,1110834742,Los Angeles,42696,3,404100,3,"
Zoning:

AZR3C*
		",9/17/20,"$320,000 ","$318,000 ",11 Found,Moderate,6 Found,1 Found,Average,https://www.realtytrac.com/property/ca/azusa/91702/777-s-citrus-ave-235/17634857/
34.429142,-118.560234,27044 Victoria Ln # 102,Condominium,"3 beds, 2 baths","1,556 sqft",1.52 acres,2002,2811070103,1110834823,Los Angeles,53274,1,920114,2,"
Zoning:

SCSP
		",3/26/04,"$377,000 ","$510,000 ",0 Found,Low,9 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91355/27044-victoria-ln-102/40284686/
33.857369,-118.162521,5500 Ackerfield Ave # 205,Condominium,"2 beds, 1 bath",876 sqft,3.97 acres,1968,7157012143,1110835307,Los Angeles,35130,2,570603,,"
Zoning:

LBR4R
		",9/17/20,"$276,000 ","$278,000 ",17 Found,Slightly High,19 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/long-beach/90805/5500-ackerfield-ave-205/21757976/
34.6867,-118.2375,Vac/cor 70 Stw/a V Hwy 71w,MISCELLANEOUS   (Vacant Land)     ,,,3.01 acres,,3233006013,1110837670,Los Angeles,,1,900900,107,"
Zoning:

LCA12*
		",9/17/20,"$25,000 ",,2 Found,,1 Found,1 Found,Average,https://www.realtytrac.com/property/ca/antelope-acres/93536/vaccor-70-stwa-v-hwy-71w/241258575/
34.459882,-118.392222,30555 Jasmine Valley Dr,Single Family Residence,"4 beds, 3 baths","1,625 sqft","19,017 sqft",1993,2853016010,1110837922,Los Angeles,44344,1,910808,10,"
Zoning:

SCUR2
		",9/17/20,"$630,000 ","$623,000 ",0 Found,,2 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/canyon-country/91387/30555-jasmine-valley-dr/43763258/
34.08879,-118.235572,2228 Meadowvale Ave,Single Family Residence,"2 beds, 1 bath",736 sqft,"5,361 sqft",1923,5445027013,1110838268,Los Angeles,5871,1,197200,103,"
Zoning:

LAR1
		",11/14/19,"$647,000 ","$621,000 ",9 Found,Slightly High,7 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90031/2228-meadowvale-ave/154627520/
34.147933,-118.414091,4297 Coldwater Canyon Ave # 9,Condominium,"4 beds, 4 baths","2,210 sqft","13,894 sqft",2008,2375019099,1110838740,Los Angeles,61725,4,143500,1,"
Zoning:

LARD1.5
		",9/17/20,"$7,700,000 ","$866,000 ",0 Found,,8 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/studio-city/91604/4297-coldwater-canyon-ave-9/144343800/
34.159767,-118.425021,4909 Varna Ave,Single Family Residence,"2 beds, 1 bath","1,443 sqft","7,206 sqft",1947,2359013010,1110839265,Los Angeles,9555,3,124600,109,"
Zoning:

LAR1
		",6/11/20,"$905,000 ","$970,000 ",0 Found,,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/sherman-oaks/91423/4909-varna-ave/52018499/
34.163351,-118.041576,90 Coburn Ave,Single Family Residence,"2 beds, 2 baths","1,585 sqft","11,552 sqft",1955,5766005003,1110839517,Los Angeles,SIERRA MADRE,1,430502,,"
Zoning:

SRR115
		",9/17/20,"$974,000 ","$1,028,000 ",2 Found,Very Low,7 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/sierra-madre/91024/90-coburn-ave/40251071/
34.15281,-117.946365,82 Cedarwood Ave,Single Family Residence,"2 beds, 2 baths","1,188 sqft","8,053 sqft",1982,8602026080,1110839576,Los Angeles,39932,2,430003,17,"
Zoning:

DUR18*
		",9/17/20,"$650,000 ","$627,000 ",0 Found,Low,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/duarte/91010/82-cedarwood-ave/30501379/
34.037223,-117.772539,4 Stagecoach Dr,Single Family Residence,"3 beds, 2 baths","1,814 sqft","7,217 sqft",1979,8704007012,1110839594,Los Angeles,27554,3,403318,28,"
Zoning:

POPRD*
		",9/17/20,"$675,000 ","$679,000 ",4 Found,Moderately High,2 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/pomona/91766/4-stagecoach-dr/54613672/
34.26392,-118.304765,7859 Owens St,Single Family Residence,"4 beds, 3 baths","1,661 sqft","6,301 sqft",1989,2556012049,1110840175,Los Angeles,46674,2,103102,4,"
Zoning:

LAR1
		",12/22/94,"$190,000 ","$730,000 ",11 Found,,3 Found,1 Found,Average,https://www.realtytrac.com/property/ca/sunland/91040/7859-owens-st/154437943/
34.068913,-118.037363,3317 Nevada Ave,Single Family Residence,"2 beds, 1 bath",957 sqft,"6,480 sqft",1923,8579011011,1110840425,Los Angeles,5428,3,433200,32,"
Zoning:

EMR3YY
		",10/26/87,,"$406,000 ",6 Found,Moderate,11 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/el-monte/91731/3317-nevada-ave/154982934/
34.003279,-118.163842,2408 Strong Ave,Single Family Residence,"2 beds, 1 bath",882 sqft,"6,531 sqft",1949,6335009025,1110840607,Los Angeles,9256,1,532303,104,"
Zoning:

CMR3YY
		",9/17/20,"$490,000 ","$428,000 ",1 Found,High,22 Found,1 Found,Average,https://www.realtytrac.com/property/ca/commerce/90040/2408-strong-ave/9632414/
33.917869,-118.01779,12327 Moline Dr,Single Family Residence,"3 beds, 1 bath","1,240 sqft","6,193 sqft",1956,8032017015,1110840896,Los Angeles,21412,1,503106,62,"
Zoning:

LCRA06
		",9/17/20,"$600,000 ","$634,000 ",13 Found,Moderate,2 Found,1 Found,Average,https://www.realtytrac.com/property/ca/whittier/90604/12327-moline-dr/38768742/
34.129317,-117.979467,1940 Delford Ave,Single Family Residence,"2 beds, 1 bath","1,002 sqft","6,273 sqft",1949,8531003041,1110841019,Los Angeles,15078,1,430102,63,"
Zoning:

DUR16500*
		",9/17/20,"$588,000 ","$486,000 ",5 Found,Low,11 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/duarte/91010/1940-delford-ave/24923789/
33.985274,-118.301443,1435 W 60th Pl,Single Family Residence,"2 beds, 1 bath",912 sqft,"4,682 sqft",1924,6002019008,1110842748,Los Angeles,4269,2,237201,15,"
Zoning:

LAR1
		",9/17/20,"$189,000 ","$504,000 ",67 Found,Slightly High,9 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90047/1435-w-60th-pl/25227915/
34.29143,-118.5752,20250 Wynfreed Ln,Planned Unit Development (PUD),"4 beds, 4 baths","3,117 sqft","7,340 sqft",2000,2701048025,1110844424,Los Angeles,50508-01,1,108202,25,"
Zoning:

LARE
		",9/17/20,"$1,130,000 ","$900,000 ",1 Found,,3 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/northridge/91326/20250-wynfreed-ln/51921152/
33.866015,-118.073258,18042 Ibex Ave,Single Family Residence,"5 beds, 3 baths","2,574 sqft","8,721 sqft",1947,7033030016,1110844889,Los Angeles,14196,3,554802,141,"
Zoning:

ATR16000*
		",9/17/20,"$805,000 ","$947,000 ",11 Found,Moderate,5 Found,2 Found,Excellent,https://www.realtytrac.com/property/ca/artesia/90701/18042-ibex-ave/51732237/
34.079687,-118.208312,467 Clifton St,"Duplex (2 units, any combination)","4 beds, 2 baths","1,356 sqft","5,993 sqft",1924,5206021041,1110844961,Los Angeles,MEADOW GLEN,2,199202,48,"
Zoning:

LARD3
		",9/17/20,"$695,000 ","$582,000 ",19 Found,Slightly High,9 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90031/467-clifton-st/21755306/
34.021121,-117.938866,136 Banbridge Ave,Single Family Residence,"3 beds, 2 baths","1,296 sqft","13,614 sqft",1963,8247041035,1110845430,Los Angeles,20399,1,407702,56,"
Zoning:

LPRE1L
		",9/17/20,"$375,000 ","$585,000 ",10 Found,Moderate,4 Found,1 Found,Average,https://www.realtytrac.com/property/ca/la-puente/91744/136-banbridge-ave/2945380/
34.002247,-118.085178,8813 Whittier Blvd,Office Building,,"2,126 sqft","5,789 sqft",1990,6374021033,1110845960,Los Angeles,5606,4,500600,4,"
Zoning:

PRCG*
		",9/17/20,"$675,000 ",,10 Found,Moderate,10 Found,2 Found,Poor,https://www.realtytrac.com/property/ca/pico-rivera/90660/8813-whittier-blvd/154672944/
34.5293,-117.9632,Vac/ave T5/vic Cheseboro Rd,Residential - Vacant Land,,,1.32 acres,,3050002004,1110846164,Los Angeles,,1,910709,25,"
Zoning:

LCRA1*
		",9/17/20,"$40,000 ",,0 Found,,2 Found,2 Found,Average,https://www.realtytrac.com/property/ca/littlerock/93543/vacave-t5vic-cheseboro-rd/241227712/
34.070614,-118.272025,236 N Park View St,"Quadplex (4 Units, Any Combination)","16 beds, 17 baths","3,751 sqft","8,023 sqft",2019,5157012005,1110846304,Los Angeles,ROSEMONT,2,208501,5,"
Zoning:

LARD2
		",9/17/20,"$2,880,000 ","$1,013,000 ",20 Found,Slightly High,21 Found,1 Found,Average,https://www.realtytrac.com/property/ca/los-angeles/90026/236-n-park-view-st/154657797/
34.147933,-118.414091,4297 Coldwater Canyon Ave # 3,Condominium,"3 beds, 4 baths","1,830 sqft","13,894 sqft",2008,2375019093,1110846339,Los Angeles,61725,4,143500,1,"
Zoning:

LARD1.5
		",9/17/20,"$7,700,000 ","$813,000 ",0 Found,,8 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/studio-city/91604/4297-coldwater-canyon-ave-3/154764044/
33.899798,-118.310171,1826 W 145th St # C,Condominium,"2 beds, 2 baths","1,003 sqft","14,143 sqft",1981,4062005033,1110847037,Los Angeles,39030,1,603400,,"
Zoning:

GAR3
		",9/17/20,"$293,000 ","$365,000 ",5 Found,Moderate,32 Found,1 Found,Average,https://www.realtytrac.com/property/ca/gardena/90249/1826-w-145th-st-c/20342953/
,,28659 Lambent Way,Single Family Residence,"4 beds, 3 baths","2,971 sqft",,2019,2802046016,1110848142,Los Angeles,,,,200,"
Zoning:

LCA21*
		",9/17/20,"$835,000 ",,0 Found,Low,2 Found,1 Found,,https://www.realtytrac.com/property/ca/santa-clarita/91350/28659-lambent-way/328288758/
33.974876,-118.320287,2407 W Florence Ave,MISCELLANEOUS   (Commercial),,"4,686 sqft","5,764 sqft",1940,4008021002,1110848152,Los Angeles,5721,1,235201,4,"
Zoning:

LAC2
		",9/17/20,"$1,350,000 ",,60 Found,Slightly High,6 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/los-angeles/90043/2407-w-florence-ave/154480481/
,,23210 W Remington Way,Residential - Vacant Land,,,,,2026029019,1110848355,Los Angeles,,,,19,"
Zoning:

LAA1
		",9/17/20,"$756,500 ",,0 Found,Very Low,2 Found,1 Found,,https://www.realtytrac.com/property/ca/west-hills/91307/23210-w-remington-way/330489874/
34.22056,-118.35206,10153 Olivia Ter,Single Family Residence,"3 beds, 3 baths","1,720 sqft","19,391 sqft",1976,2403007042,1110849311,Los Angeles,26276,2,102104,16,"
Zoning:

LARE20
		",9/17/20,"$975,000 ","$806,000 ",1 Found,Low,5 Found,1 Found,Poor,https://www.realtytrac.com/property/ca/sun-valley/91352/10153-olivia-ter/217143/
34.460999,-118.524816,22229 Tahoe Ct,Single Family Residence,"4 beds, 3 baths","3,766 sqft","7,980 sqft",2002,3244156024,1110849992,Los Angeles,35783-04,2,920016,110,"
Zoning:

SCUR2
		",9/17/20,"$870,000 ","$846,000 ",1 Found,Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91390/22229-tahoe-ct/10963612/
33.984859,-117.955244,16329 Sierra Ridge Way,Planned Unit Development (PUD),"4 beds, 3 baths","1,695 sqft","2,147 sqft",1976,8241025047,1110851079,Los Angeles,30963,2,408629,13,"
Zoning:

LCRPD90005.5U
		",9/17/20,"$551,000 ","$557,000 ",2 Found,Moderate,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/hacienda-heights/91745/16329-sierra-ridge-way/21851580/
34.083494,-117.878633,618 E Dexter St,Single Family Residence,"3 beds, 2 baths","1,477 sqft","8,615 sqft",1955,8446021024,1110851243,Los Angeles,20242,3,403722,24,"
Zoning:

CVR1*
		",6/2/03,"$324,500 ","$615,000 ",3 Found,Moderate,5 Found,1 Found,Above Average,https://www.realtytrac.com/property/ca/covina/91723/618-e-dexter-st/18834665/
33.94491,-118.359492,10015 Condon Ave,Single Family Residence,,"1,114 sqft","8,020 sqft",1941,4036003029,1110851500,Los Angeles,288,1,601501,169,"
Zoning:

INP1*
		",9/17/20,"$560,000 ","$571,000 ",12 Found,Moderately High,14 Found,1 Found,Average,https://www.realtytrac.com/property/ca/inglewood/90304/10015-condon-ave/146589825/
33.944577,-118.359471,10101 Condon Ave,"Duplex (2 units, any combination)","2 beds, 1 bath","1,222 sqft","8,758 sqft",1922,4036003014,1110851669,Los Angeles,288,1,601501,168,"
Zoning:

INR2*
		",9/17/20,"$500,000 ","$594,000 ",11 Found,Moderately High,14 Found,1 Found,Average,https://www.realtytrac.com/property/ca/inglewood/90304/10101-condon-ave/26255271/
34.087466,-117.712537,473 Cedar Crest Ave,Single Family Residence,"3 beds, 2 baths","1,570 sqft","7,875 sqft",1957,8315021003,1110851701,Los Angeles,19320,3,402002,3,"
Zoning:

CLRS8000*
		",9/17/20,"$650,000 ","$595,000 ",6 Found,Low,3 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/claremont/91711/473-cedar-crest-ave/154959318/
34.6881,-118.0618,Vac/vic Avenue F/vic 220 Ste,MISCELLANEOUS   (Vacant Land)     ,,,2.5 acres,,3322015016,1110851727,Los Angeles,,1,900102,33,"
Zoning:

LCA11*
		",9/17/20,"$4,500 ",,1 Found,,1 Found,0 Found,Poor,https://www.realtytrac.com/property/ca/hi-vista/93535/vacvic-avenue-fvic-220-ste/241277089/
,,10911 1/2 Otsego St,Single Family Residence,"3 beds, 4 baths","1,590 sqft",,2019,2419002041,1110852350,Los Angeles,,,,13,"
Zoning:

LAR3
		",9/17/20,"$840,000 ",,0 Found,Low,2 Found,1 Found,,https://www.realtytrac.com/property/ca/north-hollywood/91601/10911-12-otsego-st/330490041/
34.149629,-117.869865,826 Bubbling Well Dr,Single Family Residence,"3 beds, 3 baths","2,126 sqft","18,707 sqft",1959,8636034003,1110852879,Los Angeles,20800,1,400501,12,"
Zoning:

GDE5
		",9/17/20,"$938,000 ","$869,000 ",0 Found,Low,10 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/glendora/91741/826-bubbling-well-dr/154989734/
33.825685,-118.124802,3719 Marber Ave,Single Family Residence,"3 beds, 2 baths","1,815 sqft","6,806 sqft",1943,7184023004,1110853423,Los Angeles,13,7,573601,258,"
Zoning:

LBR1N
		",8/22/07,"$665,000 ","$736,000 ",2 Found,Slightly High,3 Found,2 Found,Above Average,https://www.realtytrac.com/property/ca/long-beach/90808/3719-marber-ave/10749579/
34.14916,-118.389835,11762 Moorpark St # H,Condominium,"1 bed, 2 baths","1,272 sqft",12.47 acres,1974,2368001201,1110853712,Los Angeles,29980,2,143602,,"
Zoning:

LARD1.5
		",9/17/20,"$732,500 ","$663,000 ",6 Found,,2 Found,1 Found,Excellent,https://www.realtytrac.com/property/ca/studio-city/91604/11762-moorpark-st-h/154416945/
