Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url,zoning
34.076349,-117.753049,1682 N Park Ave,Single Family Residence,"4 beds, 2 baths","1,865 sqft","8,582 sqft",1905.0,8359015004,1110626018,Los Angeles,PALMER & DEWEYS,2.0,402200.0,2,POAP*,09/14/2020,"$125,000","$521,000",https://www.realtytrac.com/property/ca/pomona/91768/1682-n-park-ave/148938455/,POAP*
33.826489,-118.09830600000001,3803 Lees Ave,Single Family Residence,"3 beds, 1 bath","1,214 sqft","5,075 sqft",1953.0,7070016008,1110626190,Los Angeles,16619,1.0,573800.0,313,LBR1N,09/14/2020,"$669,000","$653,000",https://www.realtytrac.com/property/ca/long-beach/90808/3803-lees-ave/29645701/,LBR1N
34.030587,-118.18473700000001,493 Nassau Ct,Single Family Residence,"3 beds, 1 bath",768 sqft,"4,011 sqft",1920.0,5238004045,1110627428,Los Angeles,ILORA HEIGHTS,1.0,531201.0,23,LCR4YY,09/14/2020,"$348,500","$452,000",https://www.realtytrac.com/property/ca/los-angeles/90063/493-nassau-ct/21192079/,LCR4YY
34.172238,-118.023513,2120 Highland Oaks Dr,Single Family Residence,"3 beds, 3 baths","2,651 sqft","15,316 sqft",1962.0,5765012017,1110627507,Los Angeles,23143,1.0,430400.0,4,ARR11000D*,09/14/2020,"$807,000","$1,481,000",https://www.realtytrac.com/property/ca/arcadia/91006/2120-highland-oaks-dr/52011150/,ARR11000D*
33.757878000000005,-118.130997,180 Claremont Ave,Single Family Residence,"3 beds, 3 baths","2,388 sqft","2,436 sqft",1989.0,7245003004,1110627545,Los Angeles,4029,5.0,577300.0,7,LBR2S,09/14/2020,"$1,400,000","$1,424,000",https://www.realtytrac.com/property/ca/long-beach/90803/180-claremont-ave/48957996/,LBR2S
34.041256,-117.91941899999999,1325 Oahu St,Planned Unit Development (PUD),"3 beds, 3 baths","1,524 sqft","2,394 sqft",1979.0,8743031013,1110628192,Los Angeles,34895,2.0,408003.0,38,WCPCD1*,09/14/2020,"$510,000","$481,000",https://www.realtytrac.com/property/ca/west-covina/91792/1325-oahu-st/145106492/,WCPCD1*
34.162058,-118.682676,5527 Newcastle Ln,Planned Unit Development (PUD),"6 beds, 5 baths","6,610 sqft","15,567 sqft",1993.0,2049037018,1110628211,Los Angeles,39509,2.0,800203.0,158,LCA21*,09/14/2020,"$2,441,000","$2,399,000",https://www.realtytrac.com/property/ca/calabasas/91302/5527-newcastle-ln/154378081/,LCA21*
34.237199,-118.46921699999999,9162 Langdon Ave,Condominium,"4 beds, 3 baths","2,173 sqft",0.85 acres,2003.0,2656026050,1110628686,Los Angeles,46662,1.0,117201.0,1,LARD6,09/14/2020,"$610,000","$568,000",https://www.realtytrac.com/property/ca/north-hills/91343/9162-langdon-ave/18156347/,LARD6
34.052232000000004,-117.930842,730 E Lucille Ave,Single Family Residence,"3 beds, 2 baths","1,332 sqft","9,692 sqft",1957.0,8489026018,1110628755,Los Angeles,15860,3.0,406602.0,61,WCR1YY,09/14/2020,"$715,000","$616,000",https://www.realtytrac.com/property/ca/west-covina/91790/730-e-lucille-ave/34852672/,WCR1YY
33.88627,-118.373742,2112 Warfield Ave # 10,Condominium,"2 beds, 2 baths","1,404 sqft",0.52 acres,1975.0,4150007038,1110628883,Los Angeles,32336,1.0,620501.0,,RBR2*,09/14/2020,"$780,000","$754,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/2112-warfield-ave-10/154508897/,RBR2*
33.87678,-118.391421,418 S Meadows Ave,Single Family Residence,"3 beds, 2 baths","1,373 sqft","5,019 sqft",1951.0,4168003013,1110629341,Los Angeles,REDONDO LAND CO,3.0,620800.0,30,MNRS,09/14/2020,"$1,435,000","$1,585,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/418-s-meadows-ave/142120406/,MNRS
34.190169,-118.63882199999999,23463 Haynes St,Single Family Residence,"4 beds, 2 baths","2,002 sqft","8,197 sqft",1959.0,2036020012,1110629473,Los Angeles,21887,2.0,135202.0,495,LARS,09/14/2020,"$795,000","$722,000",https://www.realtytrac.com/property/ca/west-hills/91307/23463-haynes-st/13970770/,LARS
34.031742,-118.497023,718 Euclid St,Single Family Residence,"7 beds, 4 baths","3,129 sqft","7,494 sqft",1940.0,4280026012,1110629611,Los Angeles,PALISADES,4.0,701304.0,12,SMR1*,09/14/2020,"$3,200,000","$1,689,000",https://www.realtytrac.com/property/ca/santa-monica/90402/718-euclid-st/154551235/,SMR1*
33.821378,-118.06546999999999,3551 Halbrite Ave,Single Family Residence,"3 beds, 2 baths","1,176 sqft","7,683 sqft",1962.0,7076027035,1110630014,Los Angeles,27310,1.0,555202.0,84,LBR1N,09/14/2020,"$725,000","$636,000",https://www.realtytrac.com/property/ca/long-beach/90808/3551-halbrite-ave/21640228/,LBR1N
34.203222,-118.61702199999999,7315 Asman Ave,Single Family Residence,"3 beds, 2 baths","1,536 sqft","7,512 sqft",1964.0,2022023062,1110630042,Los Angeles,27808,4.0,134303.0,62,LARS,09/14/2020,"$670,000","$672,000",https://www.realtytrac.com/property/ca/canoga-park/91307/7315-asman-ave/151504510/,LARS
34.166164,-118.52073,5243 Yarmouth Ave # 27,Condominium,"2 beds, 3 baths","2,026 sqft",2.13 acres,1973.0,2162011026,1110630128,Los Angeles,28675,1.0,139504.0,,LAR3,09/14/2020,"$709,000","$610,000",https://www.realtytrac.com/property/ca/encino/91316/5243-yarmouth-ave-27/43750077/,LAR3
34.42435,-118.47461499999999,19414 Fairweather St,Single Family Residence,"3 beds, 1 bath",920 sqft,"6,206 sqft",1962.0,2802020035,1110630386,Los Angeles,25926,4.0,920036.0,223,SCUR2,09/14/2020,"$470,000","$442,000",https://www.realtytrac.com/property/ca/canyon-country/91351/19414-fairweather-st/7083560/,SCUR2
34.217883,-118.52896299999999,8110 Garden Grove Ave,Single Family Residence,"3 beds, 2 baths","1,235 sqft","6,400 sqft",1953.0,2102011020,1110630421,Los Angeles,18202,1.0,131400.0,65,LAR1,09/14/2020,"$703,000","$627,000",https://www.realtytrac.com/property/ca/reseda/91335/8110-garden-grove-ave/16534915/,LAR1
33.992944,-118.083652,5503 Kilgarry Ave,Single Family Residence,"3 beds, 2 baths","1,641 sqft","6,014 sqft",1950.0,6377016009,1110630825,Los Angeles,16144,3.0,500900.0,25,PRSF*,09/30/2003,,"$563,000",https://www.realtytrac.com/property/ca/pico-rivera/90660/5503-kilgarry-ave/147420769/,PRSF*
33.796391,-118.189949,2145 Long Beach Blvd,Gas Station,,610 sqft,0.72 acres,1959.0,7208026029,1110630863,Los Angeles,F D WETHERELLS AMERICAN AVE,1.0,573002.0,7,LBPD29,09/14/2020,"$2,280,000",,https://www.realtytrac.com/property/ca/long-beach/90806/2145-long-beach-blvd/154872172/,LBPD29
34.075606,-118.48504299999999,925 Stonehill Ln,Single Family Residence,"4 beds, 3 baths","1,938 sqft","13,313 sqft",1950.0,4493022022,1110631013,Los Angeles,14944,1.0,262301.0,139,LARE15,09/14/2020,"$3,067,500","$2,059,000",https://www.realtytrac.com/property/ca/los-angeles/90049/925-stonehill-ln/149582958/,LARE15
34.446263,-118.650043,29516 Cromwell Ave,Single Family Residence,"4 beds, 3 baths","1,640 sqft","4,877 sqft",1989.0,3271023016,1110631926,Los Angeles,8673,1.0,920106.0,139,LCR1*,09/14/2020,"$465,000","$466,000",https://www.realtytrac.com/property/ca/castaic/91384/29516-cromwell-ave/33923411/,LCR1*
33.991227,-118.443048,4050 Glencoe Ave # 324,Condominium,"1 bed, 2 baths","1,080 sqft",1.36 acres,2007.0,4230031049,1110632182,Los Angeles,61661,2.0,275400.0,1,LACM(GM),09/14/2020,"$749,000","$777,000",https://www.realtytrac.com/property/ca/marina-del-rey/90292/4050-glencoe-ave-324/30395558/,LACM(GM)
33.755849,-118.124706,65 Rivo Alto Canal,Single Family Residence,"3 beds, 3 baths","2,800 sqft","2,561 sqft",1964.0,7244011014,1110632247,Los Angeles,5,3.0,577501.0,13,LBR1S,09/14/2020,"$3,000,000","$2,739,000",https://www.realtytrac.com/property/ca/long-beach/90803/65-rivo-alto-canal/29826376/,LBR1S
34.094669,-118.29706499999999,1240 N Kenmore Ave,Apartment house (5+ units),"10 beds, 10 baths","5,172 sqft","7,500 sqft",1926.0,5540010013,1110632364,Los Angeles,SHAFER & LANTERMAN TR,1.0,191204.0,10,LARD1.5,09/14/2020,"$1,795,000","$1,396,000",https://www.realtytrac.com/property/ca/los-angeles/90029/1240-n-kenmore-ave/154770148/,LARD1.5
34.677264,-118.080739,43703 La Paz Ln,Single Family Residence,"2 beds, 2 baths",988 sqft,"5,769 sqft",1984.0,3150033057,1110632701,Los Angeles,43050,1.0,900507.0,32,LRR16000DP*,09/14/2020,"$225,000","$262,000",https://www.realtytrac.com/property/ca/lancaster/93535/43703-la-paz-ln/16492207/,LRR16000DP*
34.684079,-118.20508999999998,4138 W Avenue J6,Single Family Residence,"4 beds, 2 baths","1,947 sqft","7,200 sqft",2004.0,3153071058,1110632729,Los Angeles,49146,3.0,901004.0,58,LRR7000,09/14/2020,"$400,000","$390,000",https://www.realtytrac.com/property/ca/lancaster/93536/4138-w-avenue-j6/19234221/,LRR7000
34.12238,-118.14868999999999,1640 Amberwood Dr,Condominium,"2 beds, 1 bath",993 sqft,0.63 acres,1954.0,5317020051,1110632755,Los Angeles,12691,4.0,480600.0,60,SPR3A10000*,09/14/2020,"$610,000","$608,000",https://www.realtytrac.com/property/ca/south-pasadena/91030/1640-amberwood-dr/152258264/,SPR3A10000*
34.210991,-118.52811100000001,7726 Chimineas Ave,Single Family Residence,"2 beds, 1 bath",820 sqft,"5,496 sqft",1950.0,2102018009,1110633223,Los Angeles,15694,2.0,131400.0,30,LAR1,09/14/2020,"$480,500","$485,000",https://www.realtytrac.com/property/ca/reseda/91335/7726-chimineas-ave/147546613/,LAR1
33.83556,-118.073494,21309 Norwalk Blvd # 51,Condominium,"1 bed, 1 bath",687 sqft,4.61 acres,1979.0,7065002058,1110633241,Los Angeles,34269,2.0,555102.0,,HGR4*,09/14/2020,"$300,000","$271,000",https://www.realtytrac.com/property/ca/hawaiian-gardens/90716/21309-norwalk-blvd-51/12266636/,HGR4*
34.000289,-118.04904499999999,11759 S Circle Dr,Single Family Residence,"3 beds, 3 baths","2,052 sqft","11,672 sqft",1929.0,8126020001,1110880367,Los Angeles,RIDEOUT TR,1.0,501501.0,92,WHR1YY,09/14/2020,"$800,000","$705,000",https://www.realtytrac.com/property/ca/whittier/90601/11759-s-circle-dr/54807391/,WHR1YY
34.091885999999995,-118.370674,1203 N Sweetzer Ave # 304,Condominium,"1 bed, 1 bath",893 sqft,0.76 acres,1970.0,5554021065,1110633496,Los Angeles,33524,1.0,700300.0,,WDR4*,09/14/2020,"$585,000","$604,000",https://www.realtytrac.com/property/ca/los-angeles/90069/1203-n-sweetzer-ave-304/52140537/,WDR4*
33.955102000000004,-118.04184599999999,13324 Somerset St,Planned Unit Development (PUD),"4 beds, 2 baths","2,047 sqft","3,079 sqft",1991.0,8166029023,1110633512,Los Angeles,47035,1.0,502004.0,43,WHR1*,09/14/2020,"$605,000","$598,000",https://www.realtytrac.com/property/ca/whittier/90602/13324-somerset-st/17188690/,WHR1*
34.160902,-118.41237,4952 Alcove Ave,Single Family Residence,"3 beds, 3 baths","1,862 sqft","7,729 sqft",1954.0,2357020011,1110633932,Los Angeles,19093,3.0,124700.0,3,LAR1,09/14/2020,"$1,440,000","$1,443,000",https://www.realtytrac.com/property/ca/north-hollywood/91607/4952-alcove-ave/150197664/,LAR1
34.162281,-118.26768999999999,568 South St,Single Family Residence,"2 beds, 1 bath","1,050 sqft","6,037 sqft",1923.0,5634027017,1110634003,Los Angeles,4537,4.0,301206.0,63,GLR4*,09/14/2020,"$840,000","$745,000",https://www.realtytrac.com/property/ca/glendale/91202/568-south-st/140281701/,GLR4*
34.6052,-118.1833,Vac/bouquet Cyn/vic 85th Stw,MISCELLANEOUS   (Vacant Land)     ,,,3.21 acres,,3206004060,1110634014,Los Angeles,,1.0,0.0,6,LCA22*,09/14/2020,"$39,000",,https://www.realtytrac.com/property/ca/anaverde/93551/vacbouquet-cynvic-85th-stw/246089619/,LCA22*
34.04124,-118.417428,2549 Aiken Ave,Single Family Residence,"4 beds, 4 baths","3,190 sqft","6,750 sqft",2005.0,4318012010,1110634048,Los Angeles,7156,4.0,269300.0,224,LAR1,09/14/2020,"$2,820,000","$2,556,000",https://www.realtytrac.com/property/ca/los-angeles/90064/2549-aiken-ave/15728585/,LAR1
34.082351,-118.25483200000001,1615 Echo Park Ave # 10,Condominium,"3 beds, 4 baths","1,564 sqft",1.4 acres,2012.0,5419008049,1110634076,Los Angeles,,2.0,197420.0,1,LAC2,09/14/2020,"$929,000","$935,000",https://www.realtytrac.com/property/ca/los-angeles/90026/1615-echo-park-ave-10/219275886/,LAC2
34.150787,-118.41282700000001,12837 Moorpark St # 112,Condominium,"2 beds, 3 baths","1,490 sqft",0.8 acres,2009.0,2362014155,1110666984,Los Angeles,66845,2.0,143400.0,1,LAR3,03/20/2015,"$670,000","$677,000",https://www.realtytrac.com/property/ca/studio-city/91604/12837-moorpark-st-112/154763990/,LAR3
33.961399,-118.406057,8368 Westlawn Ave,Single Family Residence,"3 beds, 1 bath",970 sqft,"6,064 sqft",1944.0,4112030007,1110673321,Los Angeles,124,3.0,276400.0,7,LAR1,07/31/1992,"$265,000","$1,137,000",https://www.realtytrac.com/property/ca/los-angeles/90045/8368-westlawn-ave/154499942/,LAR1
34.05225,-118.40848999999999,2222 Avenue Of The Stars # 2106,Condominium,"2 beds, 2 baths","1,334 sqft",4.08 acres,1964.0,4329004108,1110673784,Los Angeles,26242,2.0,267901.0,,LAR4,11/21/2019,"$1,304,000","$1,096,000",https://www.realtytrac.com/property/ca/los-angeles/90067/2222-avenue-of-the-stars-2106/52088842/,LAR4
34.128795000000004,-117.74698000000001,4730 Live Oak Canyon Rd,Single Family Residence,"3 beds, 2 baths","1,925 sqft",0.67 acres,1964.0,8669028050,1110674826,Los Angeles,OAK GLEN HEIGHTS TR,3.0,400204.0,32,LCA110000*,09/14/2020,"$795,000","$791,000",https://www.realtytrac.com/property/ca/la-verne/91750/4730-live-oak-canyon-rd/49092384/,LCA110000*
34.705935,-118.140945,45305 Cedar Ave,Single Family Residence,"4 beds, 3 baths","2,266 sqft","6,362 sqft",2006.0,3135025094,1110675834,Los Angeles,51747,1.0,900804.0,34,LRR7000*,09/14/2020,"$351,000","$322,000",https://www.realtytrac.com/property/ca/lancaster/93534/45305-cedar-ave/13787733/,LRR7000*
34.089682,-118.24700800000001,2147 Avon St,Single Family Residence,"4 beds, 3 baths","1,587 sqft","5,862 sqft",1928.0,5420038010,1110675903,Los Angeles,PARK MANOR TR,1.0,197410.0,9,LAR2,09/14/2020,"$2,025,000","$1,061,000",https://www.realtytrac.com/property/ca/los-angeles/90026/2147-avon-st/154742020/,LAR2
34.396221000000004,-118.54245900000001,25339 Via Dona Christa,Single Family Residence,"4 beds, 3 baths","2,043 sqft","5,488 sqft",1972.0,2859024020,1110676463,Los Angeles,31046,2.0,920331.0,90,SCUR2,09/14/2020,"$700,000","$683,000",https://www.realtytrac.com/property/ca/santa-clarita/91355/25339-via-dona-christa/571717/,SCUR2
34.494914,-118.247723,6603 Ranchitos Dr,Mobile home,"3 beds, 2 baths","1,792 sqft",10.15 acres,1992.0,3223006030,1110676907,Los Angeles,,1.0,910805.0,,LCA11*,09/14/2020,"$492,000","$457,000",https://www.realtytrac.com/property/ca/acton/93510/6603-ranchitos-dr/46021017/,LCA11*
,,22904 Harvest Mill Cir,Condominium,,,,,2849032008,1110677808,Los Angeles,,,,1,SCUR3,09/14/2020,"$494,000",,https://www.realtytrac.com/property/ca/santa-clarita/91350/22904-harvest-mill-cir/329454238/,SCUR3
33.983551,-118.470533,2209 Ocean Front Walk,"Quadplex (4 Units, Any Combination)","4 beds, 4 baths","2,176 sqft","2,250 sqft",1910.0,4226015003,1110678100,Los Angeles,SHORT LINE BEACH SUB,3.0,273902.0,4,LARD1.5,09/14/2020,"$3,360,000","$2,245,000",https://www.realtytrac.com/property/ca/venice/90291/2209-ocean-front-walk/30288397/,LARD1.5
33.871545000000005,-118.373823,2110 Vanderbilt Ln # C,Condominium,"2 beds, 3 baths","1,471 sqft",1.03 acres,1984.0,4156008047,1110678586,Los Angeles,35712,1.0,620701.0,1,RBR4*,09/14/2020,"$796,000","$803,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/2110-vanderbilt-ln-c/145510713/,RBR4*
33.957565,-118.235955,8724 Grape St,Single Family Residence,"2 beds, 1 bath",959 sqft,"4,692 sqft",1911.0,6045010007,1110678934,Los Angeles,BURKHARD HOME TR,4.0,535300.0,14,LCR2YY,09/14/2020,"$460,000","$475,000",https://www.realtytrac.com/property/ca/los-angeles/90002/8724-grape-st/51978994/,LCR2YY
33.76616,-118.19686000000002,411 W Seaside Way # 1005,Condominium,"2 beds, 2 baths","1,040 sqft",0.76 acres,2007.0,7278004213,1110679155,Los Angeles,60109,2.0,576001.0,2,LBPD6,09/14/2020,"$570,000","$574,000",https://www.realtytrac.com/property/ca/long-beach/90802/411-w-seaside-way-1005/141994043/,LBPD6
33.926590999999995,-118.020278,14751 Natalie Dr,Single Family Residence,"3 beds, 2 baths","1,632 sqft","6,597 sqft",1960.0,8227003048,1110680523,Los Angeles,24203,3.0,503501.0,20,LCRA6000*,09/14/2020,"$610,000","$652,000",https://www.realtytrac.com/property/ca/whittier/90604/14751-natalie-dr/154722999/,LCRA6000*
34.027719,-118.49600900000002,928 11th St # 4,Condominium,"2 beds, 3 baths","1,450 sqft","7,522 sqft",1981.0,4281025041,1110680600,Los Angeles,38726,1.0,701302.0,,SMR2*,09/14/2020,"$1,236,000","$1,239,000",https://www.realtytrac.com/property/ca/santa-monica/90403/928-11th-st-4/40259264/,SMR2*
33.997935,-118.43841,12773 Caswell Ave # 301,Condominium,"2 beds, 2 baths","1,031 sqft","10,085 sqft",1990.0,4236018066,1110681366,Los Angeles,47131,2.0,272202.0,1,LAR3,09/14/2020,"$850,000","$913,000",https://www.realtytrac.com/property/ca/los-angeles/90066/12773-caswell-ave-301/11681144/,LAR3
34.263139,-118.544503,10563 Amberwood Ln,Single Family Residence,"5 beds, 5 baths","3,591 sqft","17,716 sqft",1999.0,2728029081,1110681402,Los Angeles,44605,1.0,111204.0,124,LARE11,07/22/2004,"$995,000","$1,443,000",https://www.realtytrac.com/property/ca/northridge/91326/10563-amberwood-ln/3250094/,LARE11
,,1634 E 117th St,Residential - Vacant Land,,,"3,440 sqft",,6149011038,1110681643,Los Angeles,5018,,,17,LCR2YY,09/14/2020,"$515,000","$250,000",https://www.realtytrac.com/property/ca/los-angeles/90059/1634-e-117th-st/326296365/,LCR2YY
34.5293,-117.9632,Vac/cor Avenue U/92nd Ste,Residential - Vacant Land,,,4.85 acres,,3046022014,1110682780,Los Angeles,,2.0,910002.0,18,LCA21*,09/14/2020,"$46,000",,https://www.realtytrac.com/property/ca/littlerock/93543/vaccor-avenue-u92nd-ste/241226650/,LCA21*
33.950306,-118.316534,2126 W 94th Pl,Single Family Residence,"3 beds, 2 baths","1,062 sqft","5,134 sqft",1944.0,6057015038,1110683310,Los Angeles,12282,5.0,238000.0,101,LAR1,09/14/2020,"$450,000","$554,000",https://www.realtytrac.com/property/ca/los-angeles/90047/2126-w-94th-pl/154568819/,LAR1
33.965157,-118.14601499999999,6587 Fry St,"Duplex (2 units, any combination)","4 beds, 2 baths","1,930 sqft","7,110 sqft",1940.0,6358035032,1110683615,Los Angeles,11675,3.0,534001.0,30,BGR3*,05/23/1986,"$73,000","$641,000",https://www.realtytrac.com/property/ca/bell-gardens/90201/6587-fry-st/143532527/,BGR3*
34.083787,-118.06479099999999,4232 Arica Ave,Single Family Residence,"4 beds, 2 baths","1,359 sqft","7,525 sqft",1942.0,8592010012,1110684174,Los Angeles,12662,1.0,432202.0,5,RMR1YY,09/14/2020,"$736,000","$751,000",https://www.realtytrac.com/property/ca/rosemead/91770/4232-arica-ave/154985595/,RMR1YY
33.902692,-118.418398,3912 Highland Ave,MISCELLANEOUS   (Commercial),"2 beds, 1 bath","1,124 sqft","2,087 sqft",1934.0,4137002026,1110684346,Los Angeles,4103,2.0,620201.0,3,MNCNE,09/14/2020,"$1,780,000",,https://www.realtytrac.com/property/ca/manhattan-beach/90266/3912-highland-ave/19083584/,MNCNE
34.042569,-118.46686499999998,1250 Amherst Ave # 205,Condominium,"2 beds, 2 baths","1,450 sqft","13,678 sqft",1981.0,4263002035,1110684831,Los Angeles,38077,2.0,267402.0,,LAR3,09/14/2020,"$895,000","$895,000",https://www.realtytrac.com/property/ca/los-angeles/90025/1250-amherst-ave-205/40192381/,LAR3
34.391895,-118.54796699999999,23656 Via Delfina,Single Family Residence,"3 beds, 2 baths","1,514 sqft","6,032 sqft",1972.0,2859011015,1110684872,Los Angeles,29900,3.0,920331.0,66,SCUR2,09/14/2020,"$612,000","$617,000",https://www.realtytrac.com/property/ca/valencia/91355/23656-via-delfina/154465078/,SCUR2
34.209512,-118.39183899999999,7634 Radford Ave,Single Family Residence,"3 beds, 2 baths","1,264 sqft","7,020 sqft",1948.0,2317005031,1110685293,Los Angeles,14481,1.0,121801.0,55,LAR1,09/14/2020,"$640,000","$638,000",https://www.realtytrac.com/property/ca/north-hollywood/91605/7634-radford-ave/16861514/,LAR1
33.973092,-118.46153400000001,2 Ketch St # 201,Condominium,"3 beds, 2 baths","1,652 sqft","18,823 sqft",1971.0,4294009009,1110685297,Los Angeles,31893,2.0,274202.0,,LAR3,09/20/2001,"$883,000","$1,345,000",https://www.realtytrac.com/property/ca/marina-del-rey/90292/2-ketch-st-201/49079847/,LAR3
34.23052,-118.60846299999999,22101 Gresham St,Single Family Residence,"4 beds, 3 baths","2,162 sqft","12,601 sqft",1962.0,2010006006,1110686373,Los Angeles,21556,2.0,113232.0,21,LARE11,09/14/2020,"$874,000","$769,000",https://www.realtytrac.com/property/ca/west-hills/91304/22101-gresham-st/146547162/,LARE11
34.196022,-118.657674,24415 Vanowen St # 43,Condominium,"3 beds, 3 baths","1,325 sqft",5.93 acres,1983.0,2031002072,1110686757,Los Angeles,33949,4.0,135203.0,1,LCC1*,09/14/2020,"$520,000",,https://www.realtytrac.com/property/ca/west-hills/91307/24415-vanowen-st-43/28352562/,LCC1*
34.089721000000004,-118.360853,1031 N Orange Grove Ave,Apartment house (5+ units),"14 beds, 14 baths","6,004 sqft","6,283 sqft",1989.0,5530012022,1110688024,Los Angeles,MCNAIR PLACE,3.0,700102.0,101,WDR3C*,09/14/2020,"$2,612,500","$1,570,000",https://www.realtytrac.com/property/ca/west-hollywood/90046/1031-n-orange-grove-ave/43761118/,WDR3C*
34.103068,-118.27783400000001,3909 Prospect Ave,Single Family Residence,"2 beds, 2 baths","1,258 sqft","3,888 sqft",1947.0,5591020021,1110688873,Los Angeles,5467,3.0,195202.0,117,LAR1,09/14/2020,"$1,455,000","$1,393,000",https://www.realtytrac.com/property/ca/los-angeles/90027/3909-prospect-ave/43719526/,LAR1
33.894123,-118.23850300000001,834 W Kemp Ct,Single Family Residence,"5 beds, 4 baths","2,176 sqft","3,694 sqft",2006.0,6161028023,1110688939,Los Angeles,52969,2.0,542501.0,23,COCL*,09/14/2020,"$545,000","$530,000",https://www.realtytrac.com/property/ca/compton/90220/834-w-kemp-ct/30519448/,COCL*
34.141896,-118.26338799999999,457 W Elk Ave,"Duplex (2 units, any combination)","4 beds, 2 baths","1,380 sqft","6,250 sqft",1922.0,5696003024,1110689031,Los Angeles,GLENDALE VALLEY VIEW TR,4.0,302302.0,26,GLR4YY,04/03/1992,"$190,000","$634,000",https://www.realtytrac.com/property/ca/glendale/91204/457-w-elk-ave/16799500/,GLR4YY
34.153844,-117.993004,208 Valle Vista Ave,Single Family Residence,"2 beds, 1 bath","1,020 sqft","6,787 sqft",1947.0,8518007021,1110689509,Los Angeles,PLANO ALTO SUB,2.0,430302.0,16,MORL*,09/14/2020,"$720,000","$768,000",https://www.realtytrac.com/property/ca/monrovia/91016/208-valle-vista-ave/146053758/,MORL*
34.05304,-117.948291,1555 S Sheffield Ave,Single Family Residence,"4 beds, 2 baths","1,570 sqft","8,741 sqft",1958.0,8470015021,1110690007,Los Angeles,18277,2.0,406701.0,80,WCR1YY,05/22/2014,,"$601,000",https://www.realtytrac.com/property/ca/west-covina/91790/1555-s-sheffield-ave/27194543/,WCR1YY
33.893541,-118.220946,154 Racquet Club Dr,Planned Unit Development (PUD),"3 beds, 3 baths","1,604 sqft","1,622 sqft",1989.0,6160018095,1110690864,Los Angeles,38239,1.0,542502.0,77,COCL*,09/14/2020,"$365,000","$357,000",https://www.realtytrac.com/property/ca/compton/90220/154-racquet-club-dr/19258193/,COCL*
33.975931,-117.868375,2263 Joel Dr,Single Family Residence,"3 beds, 3 baths","2,142 sqft","11,402 sqft",1987.0,8269048009,1110691785,Los Angeles,34986,1.0,408706.0,49,LCA115000*,09/14/2020,"$688,000","$753,000",https://www.realtytrac.com/property/ca/rowland-heights/91748/2263-joel-dr/154953356/,LCA115000*
34.142272999999996,-117.94570900000001,2671 Hacienda Dr,Planned Unit Development (PUD),"3 beds, 3 baths","1,585 sqft","3,458 sqft",1980.0,8604024059,1110692134,Los Angeles,35631,5.0,430002.0,75,DUR16500*,09/14/2020,"$570,000","$544,000",https://www.realtytrac.com/property/ca/duarte/91010/2671-hacienda-dr/19231674/,DUR16500*
34.167714000000004,-118.51941799999999,5315 White Oak Ave # F,Condominium,"3 beds, 3 baths","2,344 sqft",5.05 acres,1973.0,2162014020,1110692162,Los Angeles,29407,1.0,139504.0,,LAR3,01/12/1990,"$380,000","$668,000",https://www.realtytrac.com/property/ca/encino/91316/5315-white-oak-ave-f/140880534/,LAR3
33.826,-118.2694,21410 Orrick Ave,Single Family Residence,"3 beds, 3 baths","2,169 sqft",,1980.0,7334021091,1110692709,Los Angeles,,3.0,543801.0,2,CARS*,09/14/2020,"$880,000","$579,000",https://www.realtytrac.com/property/ca/carson/90745/21410-orrick-ave/326624538/,CARS*
33.998265,-118.481605,2920 Neilson Way # 303,Condominium,"2 beds, 2 baths","1,229 sqft",3.08 acres,1980.0,4288020201,1110693487,Los Angeles,34110,1.0,702102.0,2,SMOP4*,09/14/2020,"$1,210,000","$1,233,000",https://www.realtytrac.com/property/ca/santa-monica/90405/2920-neilson-way-303/43722604/,SMOP4*
34.025616,-118.449954,2519 Wellesley Ave,Single Family Residence,"3 beds, 2 baths","1,275 sqft","4,996 sqft",1947.0,4257024052,1110694395,Los Angeles,7782,3.0,271300.0,37,LAR1,09/14/2020,"$1,310,000","$1,316,000",https://www.realtytrac.com/property/ca/los-angeles/90064/2519-wellesley-ave/143995548/,LAR1
34.178345,-118.27606999999999,1000 Crestview Ave,Single Family Residence,"4 beds, 3 baths","2,408 sqft","11,204 sqft",1936.0,5630005013,1110695689,Los Angeles,8381,2.0,301300.0,6,GLR1*,12/20/1983,,"$1,311,000",https://www.realtytrac.com/property/ca/glendale/91202/1000-crestview-ave/154782510/,GLR1*
34.053486,-117.721951,1690 E 7th St # 1,"Quadplex (4 Units, Any Combination)","5 beds, 4 baths","2,494 sqft",0.86 acres,1921.0,8327025023,1110696242,Los Angeles,SUNSHINE PLACE,1.0,402801.0,19,POR31000*,09/14/2020,"$825,000","$640,000",https://www.realtytrac.com/property/ca/pomona/91766/1690-e-7th-st-1/154960046/,POR31000*
