latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school_quality,url,bedrooms,bathrooms
33.896639,-118.09926899999999,14721 Allingham Ave,Single Family Residence,1056.0,6000.0,1948.0,8075030020.0,1114229886.0,Los Angeles,14513,3.0,552800.0,158,NOR1YY,2020-12-29,603000.0,563600.0,18.0,Moderate,3.0,2.0,Average,https://www.realtytrac.com/property/ca/norwalk/90650/14721-allingham-ave/24168380/,3.0,1.0
33.898703000000005,-118.113376,10357 Mapledale St,Single Family Residence,1860.0,13239.0,1954.0,6275006029.0,1114229984.0,Los Angeles,,1.0,553100.0,23,BFR105,1993-12-09,,672700.0,15.0,Moderate,6.0,2.0,Above Average,https://www.realtytrac.com/property/ca/bellflower/90706/10357-mapledale-st/3832448/,3.0,2.0
34.19891,-118.41733,7045 Wortser Ave,Single Family Residence,1931.0,8644.0,1956.0,2327019015.0,1114229997.0,Los Angeles,19523,1.0,123420.0,3,LAR1,2020-12-29,869000.0,935700.0,9.0,,11.0,1.0,Average,https://www.realtytrac.com/property/ca/north-hollywood/91605/7045-wortser-ave/140157428/,4.0,2.0
34.144492,-117.954719,2312 Freeborn St,Single Family Residence,2066.0,7624.0,1954.0,8527018017.0,1114230001.0,Los Angeles,17991,1.0,430200.0,16,BRR17500,2020-12-29,810000.0,723300.0,1.0,Very Low,5.0,1.0,Above Average,https://www.realtytrac.com/property/ca/bradbury/91008/2312-freeborn-st/154976953/,3.0,2.0
34.009378999999996,-118.07603999999999,4412 Durfee Ave,Single Family Residence,1061.0,4984.0,1951.0,8122021002.0,1114230321.0,Los Angeles,16765,1.0,500404.0,2,PRSF,2020-12-29,541500.0,466700.0,15.0,Moderate,5.0,2.0,Poor,https://www.realtytrac.com/property/ca/pico-rivera/90660/4412-durfee-ave/154939870/,3.0,1.0
33.884347,-118.29938600000001,16120 S Normandie Ave,Single Family Residence,820.0,4759.0,1953.0,6113010024.0,1114230350.0,Los Angeles,6598,2.0,603101.0,44,GAR1,2020-12-29,300000.0,615600.0,12.0,Moderate,23.0,1.0,Average,https://www.realtytrac.com/property/ca/gardena/90247/16120-s-normandie-ave/153769723/,1.0,1.0
34.649512,-118.22000600000001,5041 W Avenue L12,Single Family Residence,860.0,17668.0,1952.0,3102021021.0,1114230421.0,Los Angeles,14581,2.0,901101.0,361,LCR3,2020-12-29,295000.0,315200.0,2.0,Moderate,6.0,2.0,Above Average,https://www.realtytrac.com/property/ca/lancaster/93536/5041-w-avenue-l12/40278109/,1.0,1.0
34.027001,-118.49963799999999,837 Lincoln Blvd # 5,Condominium,956.0,7521.0,1962.0,4281032042.0,1114230535.0,Los Angeles,51661,2.0,701302.0,1,SMR2,2020-12-29,326500.0,512500.0,2.0,Moderate,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/837-lincoln-blvd-5/51909023/,2.0,2.0
34.220428000000005,-118.37148700000002,8283 San Fernando Rd,Gas Station,4615.0,7586.0,1973.0,2314003010.0,1114230695.0,Los Angeles,4221,3.0,122122.0,16,LAC2,2020-12-29,1061000.0,,6.0,Low,18.0,1.0,Average,https://www.realtytrac.com/property/ca/sun-valley/91352/8283-san-fernando-rd/51892357/,,
34.274309,-118.45212,14647 Macneil St,Single Family Residence,1120.0,6877.0,1981.0,2664021104.0,1114230796.0,Los Angeles,13738,2.0,109100.0,33,LAOS,2010-03-12,260000.0,630200.0,14.0,,12.0,1.0,Average,https://www.realtytrac.com/property/ca/mission-hills/91345/14647-macneil-st/2666183/,3.0,2.0
34.155052000000005,-118.625758,22934 Gershwin Dr,Single Family Residence,2145.0,13332.0,1965.0,2074043014.0,1114230810.0,Los Angeles,26895,2.0,137402.0,123,LARE15,2020-12-29,1175000.0,1006000.0,0.0,Very Low,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/woodland-hills/91364/22934-gershwin-dr/140020156/,4.0,2.0
33.855754,-118.28912700000001,19210 S Vermont Ave # 10,Office Building,2370.0,12763080.0,2008.0,7351032057.0,1114230951.0,Los Angeles,66171,1.0,543501.0,1,LCM2,2020-12-29,4400000.0,,1.0,Moderate,25.0,1.0,Average,https://www.realtytrac.com/property/ca/gardena/90248/19210-s-vermont-ave-10/154348511/,,
33.879736,-118.03865800000001,13735 Kyle Dr,Single Family Residence,1225.0,5001.0,1971.0,7006014027.0,1114231067.0,Los Angeles,26607,1.0,554511.0,27,CERS5000,1975-06-23,45000.0,726100.0,2.0,Low,12.0,1.0,Excellent,https://www.realtytrac.com/property/ca/cerritos/90703/13735-kyle-dr/144524579/,3.0,2.0
33.981476,-118.43345900000001,4782 La Villa Marina # B,Condominium,1582.0,6664680.0,1968.0,4224019009.0,1114231251.0,Los Angeles,28365,2.0,275302.0,8,LAR3,2020-12-29,1175000.0,1114000.0,3.0,Moderate,11.0,1.0,Average,https://www.realtytrac.com/property/ca/marina-del-rey/90292/4782-la-villa-marina-b/51976445/,2.0,2.0
33.990792,-117.93586699999999,17062 Colima Rd # 252,Condominium,913.0,49527720.0,1979.0,8295020104.0,1114231276.0,Los Angeles,36702,3.0,408628.0,1,LCRPD600020UC,2020-12-29,372500.0,425900.0,1.0,Moderate,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/hacienda-heights/91745/17062-colima-rd-252/40451927/,2.0,2.0
33.985005,-118.42764199999999,12856 Rubens Ave,Single Family Residence,1188.0,5629.0,1926.0,4223010018.0,1114231315.0,Los Angeles,2,2.0,275302.0,18,LAR1,1979-10-10,,549500.0,5.0,Slightly High,10.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/12856-rubens-ave/154529737/,5.0,1.0
34.521152,-118.185667,35421 31st St W,Single Family Residence,2823.0,11674080.0,1990.0,3217011022.0,1114231734.0,Los Angeles,,1.0,910804.0,13,LCA21,2020-12-29,659000.0,873700.0,0.0,,2.0,2.0,,https://www.realtytrac.com/property/ca/acton/93510/35421-31st-st-w/141318560/,4.0,4.0
33.858540000000005,-118.373189,2135 190th St,Single Family Residence,1163.0,5450.0,1955.0,4159024004.0,1114231764.0,Los Angeles,21046,4.0,620702.0,120,RBR-1,2020-12-29,977000.0,1144000.0,4.0,Low,5.0,1.0,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90278/2135-190th-st/149109116/,3.0,2.0
33.944736999999996,-118.025071,9802 Armley Ave,Single Family Residence,1507.0,5898.0,1951.0,8159014007.0,1114231822.0,Los Angeles,15565,3.0,503302.0,118,LCR1YY,2020-12-29,545000.0,596900.0,7.0,Moderate,4.0,1.0,Above Average,https://www.realtytrac.com/property/ca/whittier/90604/9802-armley-ave/154943765/,4.0,2.0
33.932836,-118.320315,2409 W 112th St,Single Family Residence,1571.0,5401.0,1954.0,4029012005.0,1114231876.0,Los Angeles,19033,2.0,600501.0,41,INR1YY,2020-12-29,615000.0,660900.0,13.0,Moderately High,6.0,1.0,Poor,https://www.realtytrac.com/property/ca/inglewood/90303/2409-w-112th-st/26215477/,3.0,2.0
34.04732,-118.14071399999999,1301 S Atlantic Blvd # 411,Condominium,1233.0,1481040.0,1968.0,5253009123.0,1114231955.0,Los Angeles,29363,3.0,482002.0,,MPR3,2020-12-29,410000.0,466300.0,6.0,Low,5.0,1.0,Average,https://www.realtytrac.com/property/ca/monterey-park/91754/1301-s-atlantic-blvd-411/40196232/,2.0,2.0
34.26279,-118.59113899999998,10601 Independence Ave,Single Family Residence,1657.0,2831400.0,1960.0,2706018018.0,1114232105.0,Los Angeles,CHATSWORTH PARK,2.0,113101.0,18,LARA,2020-12-29,800000.0,889800.0,5.0,,3.0,1.0,Above Average,https://www.realtytrac.com/property/ca/chatsworth/91311/10601-independence-ave/148454849/,3.0,2.0
34.14485,-118.39374,12026 Hoffman St # 203,Condominium,1670.0,15599.0,2006.0,2368002074.0,1114232106.0,Los Angeles,60249,3.0,143602.0,1,LAR3,2020-12-29,825000.0,945400.0,4.0,,5.0,1.0,Excellent,https://www.realtytrac.com/property/ca/studio-city/91604/12026-hoffman-st-203/30184623/,3.0,3.0
34.403772,-118.47676100000001,19513 Mesa Of The Oaks,Condominium,1651.0,35544960.0,1975.0,2864011014.0,1114232175.0,Los Angeles,28994,2.0,920031.0,,SCUR3,1976-08-26,46000.0,590000.0,2.0,Low,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/newhall/91321/19513-mesa-of-the-oaks/154466789/,2.0,2.0
34.037242,-118.46231100000001,1614 Wellesley Ave,Single Family Residence,2150.0,6710.0,1939.0,4259005008.0,1114232384.0,Los Angeles,6750,2.0,267502.0,69,LAR1,2005-09-30,1060000.0,1902000.0,2.0,Slightly High,40.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90025/1614-wellesley-ave/40275626/,4.0,3.0
33.990786,-118.35217,4433 Springdale Dr,Single Family Residence,2279.0,8915.0,1940.0,5008014045.0,1114232704.0,Los Angeles,11769,3.0,703100.0,9,LCR1,2019-12-12,1070000.0,1436000.0,9.0,,4.0,0.0,Poor,https://www.realtytrac.com/property/ca/windsor-hills/90043/4433-springdale-dr/154623506/,3.0,2.0
34.139759000000005,-118.18002299999999,65 Malcolm Dr,Single Family Residence,1736.0,7316.0,1956.0,5709021020.0,1114232767.0,Los Angeles,12571,2.0,463800.0,36,PSR6,1968-09-12,31000.0,724100.0,3.0,Moderate,4.0,1.0,Above Average,https://www.realtytrac.com/property/ca/pasadena/91105/65-malcolm-dr/154791702/,3.0,2.0
34.06431,-118.409222,211 S Spalding Dr # N604,Condominium,2253.0,5488560.0,1975.0,4328007095.0,1114233149.0,Los Angeles,31578,4.0,701000.0,,BHR4,2020-12-29,2402500.0,2263000.0,0.0,Moderate,7.0,1.0,Excellent,https://www.realtytrac.com/property/ca/beverly-hills/90212/211-s-spalding-dr-n604/19938294/,2.0,3.0
34.066762,-118.20603100000001,1920 Gates St,Single Family Residence,1116.0,5420.0,1912.0,5211004013.0,1114233151.0,Los Angeles,H M JOHNSTONS,2.0,199900.0,23,LARD2,2020-12-29,560000.0,386800.0,14.0,Slightly High,19.0,1.0,Average,https://www.realtytrac.com/property/ca/los-angeles/90031/1920-gates-st/154600442/,2.0,1.0
34.098279999999995,-117.97338899999998,4730 Merced Ave,Single Family Residence,780.0,5119.0,1956.0,8542009049.0,1114233521.0,Los Angeles,46616,3.0,404901.0,6,BPR1,2020-12-29,450000.0,417300.0,6.0,Moderate,8.0,1.0,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/4730-merced-ave/26648964/,2.0,1.0
34.443432,-118.513365,27580 Falling Star Ln,Single Family Residence,972.0,5502.0,1983.0,3244058003.0,1114233551.0,Los Angeles,42249,1.0,920044.0,44,SCUR2,2020-12-29,545000.0,537300.0,2.0,Low,4.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91350/27580-falling-star-ln/145475071/,2.0,2.0
34.095690000000005,-118.10558,503 Anderson Way # B,Condominium,1920.0,3354120.0,2008.0,5361006025.0,1114233562.0,Los Angeles,65019,3.0,481103.0,1,SLR3-R3D,2020-12-29,700000.0,676700.0,7.0,Low,9.0,1.0,Above Average,https://www.realtytrac.com/property/ca/san-gabriel/91776/503-anderson-way-b/155026446/,3.0,3.0
33.779875,-118.317275,44 Encanto Dr,Single Family Residence,1660.0,16275.0,1960.0,7551033068.0,1114233599.0,Los Angeles,25492,2.0,670201.0,38,RERA20000,2020-12-29,1300000.0,1147000.0,6.0,Very Low,6.0,2.0,Excellent,https://www.realtytrac.com/property/ca/rolling-hills-estates/90274/44-encanto-dr/154920500/,3.0,2.0
34.675309999999996,-118.17351200000002,2333 W Avenue K,Single Family Residence,1762.0,10212.0,1964.0,3129011022.0,1114233612.0,Los Angeles,28284,1.0,901009.0,39,LRRA10000,2020-12-29,330000.0,295500.0,4.0,Moderate,2.0,2.0,Average,https://www.realtytrac.com/property/ca/lancaster/93536/2333-w-avenue-k/14058328/,3.0,3.0
34.025013,-118.49731299999999,806 Washington Ave,Condominium,1568.0,7524.0,1974.0,4281034036.0,1114233817.0,Los Angeles,31729,3.0,701501.0,,SMR2,2020-12-29,1320000.0,881600.0,2.0,Moderate,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/806-washington-ave/154552119/,2.0,3.0
34.012772999999996,-118.043379,10439 Cliota St,Single Family Residence,2365.0,17170.0,1946.0,8125028051.0,1114234074.0,Los Angeles,,1.0,500300.0,2,LCR17500ED6,2020-12-29,850000.0,879700.0,1.0,Moderate,3.0,1.0,Average,https://www.realtytrac.com/property/ca/whittier/90601/10439-cliota-st/20329974/,3.0,3.0
33.998843,-118.45516599999999,1113 Marco Pl,Single Family Residence,936.0,4000.0,1940.0,4242008019.0,1114234102.0,Los Angeles,5385,3.0,273700.0,7,LAR1,2020-12-29,1415000.0,1154000.0,2.0,Moderate,9.0,1.0,Average,https://www.realtytrac.com/property/ca/venice/90291/1113-marco-pl/146066629/,2.0,1.0
34.018436,-118.072019,3650 Oaklawn Ln,Single Family Residence,1473.0,4799.0,1987.0,8123024096.0,1114234209.0,Los Angeles,35884,4.0,500404.0,61,PRSF,2020-12-29,525000.0,618500.0,12.0,Moderate,5.0,2.0,Poor,https://www.realtytrac.com/property/ca/pico-rivera/90660/3650-oaklawn-ln/30987541/,4.0,2.0
34.037718,-118.012326,1252 Belgreen Dr,Single Family Residence,1517.0,7305.0,1962.0,8115009035.0,1114234218.0,Los Angeles,26307,1.0,408302.0,54,LCR172,2020-12-29,680000.0,376800.0,7.0,Moderate,3.0,1.0,Average,https://www.realtytrac.com/property/ca/whittier/90601/1252-belgreen-dr/154938774/,3.0,2.0
34.093674,-118.37345,8401 Fountain Ave # 4,Condominium,1423.0,8552.0,1961.0,5554024040.0,1114234544.0,Los Angeles,37529,2.0,700300.0,,WDR4,2020-12-29,790000.0,851400.0,0.0,,8.0,0.0,Average,https://www.realtytrac.com/property/ca/w-hollywood/90069/8401-fountain-ave-4/26882656/,2.0,2.0
34.060996,-118.04558899999999,2702 Luder Ave,Single Family Residence,874.0,7030.0,1950.0,8103004008.0,1114234672.0,Los Angeles,14142,2.0,433401.0,29,EMR1,2020-12-29,140000.0,538700.0,6.0,Moderate,14.0,1.0,Above Average,https://www.realtytrac.com/property/ca/el-monte/91733/2702-luder-ave/154937140/,2.0,1.0
34.200882,-118.325546,533 Hampton Rd,Single Family Residence,3099.0,7400.0,1944.0,2469020002.0,1114234673.0,Los Angeles,5073,1.0,310400.0,2,BUR1,2020-12-29,1250000.0,848500.0,3.0,Low,9.0,1.0,Excellent,https://www.realtytrac.com/property/ca/burbank/91504/533-hampton-rd/154429512/,4.0,2.0
34.130439,-118.38757199999999,11632 Dona Alicia Pl,Single Family Residence,5563.0,12421.0,1962.0,2381014004.0,1114234677.0,Los Angeles,24676,1.0,143901.0,16,LARE15,2020-12-29,2300000.0,1901000.0,2.0,,1.0,1.0,Excellent,https://www.realtytrac.com/property/ca/studio-city/91604/11632-dona-alicia-pl/142815518/,4.0,4.0
33.892129,-118.167101,15523 Minnesota Ave,Light Industrial (10% Improved Office space; Machine Shop),9000.0,15002.0,1962.0,6240019003.0,1114234697.0,Los Angeles,CLEARWATER,2.0,553801.0,3,PAM2,2020-12-29,1350000.0,1025000.0,8.0,Slightly High,34.0,2.0,Average,https://www.realtytrac.com/property/ca/paramount/90723/15523-minnesota-ave/154834690/,,
33.94916,-118.23940400000001,9546 Bandera St,Single Family Residence,1243.0,8926.0,1946.0,6048039039.0,1114234954.0,Los Angeles,STEGE HOME,3.0,242200.0,115,LAR2,2020-12-29,450000.0,331100.0,37.0,Slightly High,10.0,1.0,Poor,https://www.realtytrac.com/property/ca/los-angeles/90002/9546-bandera-st/23013916/,3.0,2.0
33.802254,-118.128726,5363 E Eagle St,Single Family Residence,1187.0,6141.0,1955.0,7223013022.0,1114235170.0,Los Angeles,19654,3.0,574201.0,108,LBR1N,2020-12-29,710000.0,853500.0,3.0,Slightly High,5.0,2.0,Excellent,https://www.realtytrac.com/property/ca/long-beach/90815/5363-e-eagle-st/44048733/,3.0,2.0
33.896784999999994,-118.376003,5403 W 149th Pl # 4,Condominium,1370.0,5575680.0,2007.0,4149011208.0,1114235257.0,Los Angeles,54294,4.0,602302.0,1,HAM2,2020-12-29,790000.0,930800.0,2.0,Slightly High,17.0,1.0,Average,https://www.realtytrac.com/property/ca/hawthorne/90250/5403-w-149th-pl-4/140419634/,2.0,3.0
34.220778,-118.24576,32 Northwoods Ln # 32,Condominium,2021.0,18469440.0,1979.0,5610009073.0,1114235516.0,Los Angeles,32523,3.0,300600.0,,GLR3,2020-12-29,744000.0,858000.0,2.0,Low,2.0,1.0,Excellent,https://www.realtytrac.com/property/ca/glendale/91214/32-northwoods-ln-32/16880041/,3.0,3.0
34.232693,-118.39068400000001,11810 Snelling St,Single Family Residence,950.0,7049.0,1941.0,2631026004.0,1114235619.0,Los Angeles,7045,3.0,121222.0,221,LAR1,2020-12-29,553000.0,706800.0,10.0,Low,19.0,1.0,Average,https://www.realtytrac.com/property/ca/sun-valley/91352/11810-snelling-st/19985532/,2.0,2.0
33.793987,-118.312797,1920 253rd Pl,Single Family Residence,1258.0,4882.0,1952.0,7375019007.0,1114236124.0,Los Angeles,8824,2.0,670002.0,11,LOR1,2020-12-29,775000.0,887600.0,8.0,Moderate,7.0,2.0,Average,https://www.realtytrac.com/property/ca/lomita/90717/1920-253rd-pl/7598370/,3.0,2.0
34.092923,-117.884308,702 N Curtis Ave,Single Family Residence,1177.0,8243.0,1958.0,8430013019.0,1114236132.0,Los Angeles,19386,3.0,403721.0,46,CVR175,2020-12-29,300000.0,504500.0,9.0,Moderate,14.0,1.0,Above Average,https://www.realtytrac.com/property/ca/covina/91723/702-n-curtis-ave/19071927/,3.0,2.0
34.037905,-118.47000600000001,1337 Berkeley St # 7,Condominium,1036.0,7866.0,1972.0,4267013040.0,1114236168.0,Los Angeles,49854,1.0,701602.0,1,SMR2,2020-12-29,776000.0,913200.0,0.0,Moderate,39.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90404/1337-berkeley-st-7/154546416/,2.0,2.0
34.642129,-118.261319,7336 Dana Dr,Single Family Residence,4088.0,13267.0,1995.0,3204054009.0,1114236354.0,Los Angeles,44803,1.0,901213.0,34,LCA22,2020-12-29,637000.0,672400.0,1.0,Moderate,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/palmdale/93551/7336-dana-dr/9390143/,5.0,4.0
34.189043,-118.49441599999999,16560 Haynes St,Single Family Residence,1214.0,6346.0,1951.0,2231013055.0,1114236931.0,Los Angeles,17145,3.0,132101.0,157,LAR1,2020-12-29,830000.0,746300.0,8.0,,6.0,1.0,Poor,https://www.realtytrac.com/property/ca/van-nuys/91406/16560-haynes-st/46091024/,3.0,2.0
34.0843,-117.9687,14742 Palmera Ct,Condominium,1290.0,,2019.0,8437013017.0,1114236949.0,Los Angeles,,3.0,405201.0,1,BPI,2020-12-29,520000.0,525700.0,7.0,Moderate,3.0,1.0,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/14742-palmera-ct/328863086/,2.0,3.0
34.219107,-118.242551,2908 Mayfield Ave,Single Family Residence,1043.0,5764.0,1942.0,5610010036.0,1114237491.0,Los Angeles,12468,2.0,300501.0,21,LCR1,2020-12-29,760000.0,849100.0,1.0,,1.0,0.0,Excellent,https://www.realtytrac.com/property/ca/la-crescenta/91214/2908-mayfield-ave/2665563/,3.0,1.0
34.057615000000006,-118.368925,1039 Stearns Dr,Single Family Residence,2571.0,5997.0,1925.0,5087018007.0,1114237497.0,Los Angeles,7603,1.0,216800.0,413,LAR1,1992-07-20,478000.0,1682000.0,4.0,Slightly High,4.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90035/1039-stearns-dr/154644047/,3.0,2.0
33.897003000000005,-118.150566,15000 Downey Ave # 236,Condominium,630.0,1524600.0,1991.0,6268006168.0,1114237721.0,Los Angeles,50432,1.0,553502.0,1,PAM1,2020-12-29,255000.0,283600.0,8.0,Slightly High,16.0,2.0,Average,https://www.realtytrac.com/property/ca/paramount/90723/15000-downey-ave-236/43837016/,1.0,1.0
33.892303000000005,-118.287195,660 W Redondo Beach Blvd,"Triplex (3 units, any combination)",2228.0,5951.0,1956.0,6120008008.0,1114237784.0,Los Angeles,19749,2.0,291210.0,6,LAR3,2020-12-29,525000.0,740000.0,12.0,Moderate,35.0,1.0,Average,https://www.realtytrac.com/property/ca/gardena/90247/660-w-redondo-beach-blvd/23989034/,4.0,3.0
33.861113,-118.18919,331 E Hullett St,Single Family Residence,928.0,2979.0,1941.0,7125025017.0,1114238080.0,Los Angeles,5992,1.0,570303.0,24,LBR1N,2020-12-29,502000.0,546600.0,35.0,Slightly High,6.0,2.0,Poor,https://www.realtytrac.com/property/ca/long-beach/90805/331-e-hullett-st/17081896/,2.0,2.0
33.926419,-118.408054,747 Lomita St,Single Family Residence,1768.0,6553.0,1943.0,4133017016.0,1114238231.0,Los Angeles,12812,3.0,620001.0,76,ESR1,2020-12-29,1500000.0,1615000.0,3.0,Moderate,11.0,1.0,Excellent,https://www.realtytrac.com/property/ca/el-segundo/90245/747-lomita-st/143664116/,3.0,2.0
34.072728999999995,-118.562248,1396 Avenida De Cortez,Single Family Residence,3166.0,8006.0,1973.0,4431004002.0,1114238827.0,Los Angeles,31071,1.0,262601.0,109,LAR1,2020-12-29,2039000.0,2023000.0,0.0,,3.0,1.0,Excellent,https://www.realtytrac.com/property/ca/pacific-palisades/90272/1396-avenida-de-cortez/141749943/,4.0,3.0
33.822054,-118.343622,22703 Nadine Cir # A,Condominium,950.0,48525840.0,1963.0,7369003074.0,1114238840.0,Los Angeles,28757,2.0,651102.0,,TORR-MD,2020-12-29,440000.0,524300.0,2.0,Low,9.0,2.0,Above Average,https://www.realtytrac.com/property/ca/torrance/90505/22703-nadine-cir-a/142482232/,1.0,2.0
34.028535,-118.49774599999999,837 10th St # 10,Condominium,799.0,7504.0,1966.0,4281024056.0,1114238858.0,Los Angeles,50491,1.0,701302.0,1,SMR2,2020-12-29,839000.0,884100.0,2.0,Moderate,6.0,1.0,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/837-10th-st-10/151766714/,1.0,1.0
33.78422,-118.14199599999999,4324 E Wehrle Ct,Single Family Residence,1020.0,3363.0,1926.0,7253028015.0,1114238871.0,Los Angeles,6400,3.0,575002.0,19,LBR2N,2020-12-29,719000.0,789800.0,8.0,Slightly High,6.0,1.0,Average,https://www.realtytrac.com/property/ca/long-beach/90804/4324-e-wehrle-ct/5027184/,2.0,1.0
34.105078999999996,-117.960196,5116 Maine Ave,Gas Station,1866.0,6803.0,,8414023014.0,1114238952.0,Los Angeles,24328,1.0,405001.0,12,BPI,2020-12-29,475000.0,,6.0,Moderate,9.0,1.0,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/5116-maine-ave/53654575/,,
33.74132,-118.31248899999999,321 Dave Dr,Single Family Residence,1881.0,5895.0,1974.0,7559036015.0,1114238954.0,Los Angeles,31518,1.0,296401.0,15,LAR1,1988-10-21,380000.0,1013000.0,2.0,Very Low,2.0,2.0,Average,https://www.realtytrac.com/property/ca/san-pedro/90732/321-dave-dr/154709112/,3.0,2.0
34.045259,-117.75509199999999,651 Muir Ave,Single Family Residence,1454.0,4833.0,1997.0,8343006030.0,1114239678.0,Los Angeles,MUIRS,2.0,402502.0,1,POR2,2020-12-29,430000.0,464400.0,6.0,Moderately High,3.0,1.0,Average,https://www.realtytrac.com/property/ca/pomona/91766/651-muir-ave/10328925/,3.0,2.0
34.153572,-118.021454,1212 Valencia Way,Single Family Residence,2156.0,6450.0,1937.0,5771030007.0,1114239819.0,Los Angeles,6341,1.0,430400.0,43,ARR1,2020-12-29,1014000.0,1217000.0,0.0,Low,7.0,1.0,Excellent,https://www.realtytrac.com/property/ca/arcadia/91006/1212-valencia-way/40276475/,3.0,3.0
33.796836,-118.17776699999999,1150 E Hill St,Industrial - Vacant Land,,5526.0,,7210025032.0,1114239875.0,Los Angeles,ORANGE HILL TR,1.0,573300.0,7,LBML,2020-12-29,230000.0,,21.0,Slightly High,22.0,2.0,Above Average,https://www.realtytrac.com/property/ca/long-beach/90806/1150-e-hill-st/223599482/,,
34.115624,-118.387127,8811 Skyline Dr,Single Family Residence,1624.0,4537.0,1938.0,5564016025.0,1114240381.0,Los Angeles,5849,1.0,261101.0,6,LARE15,2020-12-29,1322500.0,1665000.0,0.0,Slightly High,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90046/8811-skyline-dr/140757706/,2.0,2.0
34.052085999999996,-118.42188200000001,2111 S Beverly Glen Blvd # 2,Condominium,1994.0,12776.0,2001.0,4317012129.0,1114241190.0,Los Angeles,37410,3.0,267100.0,1,LAR3,2020-12-29,1135000.0,1291000.0,2.0,Slightly High,6.0,1.0,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90025/2111-s-beverly-glen-blvd-2/30567358/,2.0,3.0
33.817233,-118.333165,2688 W 231st St,Single Family Residence,2404.0,6005.0,1965.0,7379021022.0,1114241210.0,Los Angeles,28230,1.0,651101.0,159,TORR-LO,2020-12-29,1400000.0,1255000.0,1.0,Low,12.0,2.0,Above Average,https://www.realtytrac.com/property/ca/torrance/90505/2688-w-231st-st/51957180/,4.0,2.0
34.030915,-117.94191699999999,714 Ocala Ave,Single Family Residence,1014.0,6438.0,1954.0,8250011004.0,1114241287.0,Los Angeles,15366,3.0,407602.0,113,LPR16000,2020-12-29,530000.0,584100.0,9.0,Moderate,2.0,1.0,Average,https://www.realtytrac.com/property/ca/la-puente/91744/714-ocala-ave/14588812/,3.0,1.0
34.138172,-118.54969799999999,3750 Marfield Ave,Single Family Residence,5501.0,18677.0,2000.0,2177041018.0,1114241670.0,Los Angeles,36503,1.0,139802.0,56,LARA,2020-12-29,1890000.0,2463000.0,0.0,,2.0,1.0,Above Average,https://www.realtytrac.com/property/ca/tarzana/91356/3750-marfield-ave/14065308/,5.0,5.0
33.992146000000005,-118.467624,515 Santa Clara Ave,Apartment house (5+ units),2268.0,5210.0,1923.0,4239026034.0,1114241704.0,Los Angeles,2,3.0,273300.0,24,LARD1.5,2020-12-29,2025000.0,1813000.0,4.0,Moderate,7.0,1.0,Average,https://www.realtytrac.com/property/ca/venice/90291/515-santa-clara-ave/154535108/,,
33.815718,-118.123879,3212 Marber Ave,Single Family Residence,1121.0,5986.0,1951.0,7190012024.0,1114241719.0,Los Angeles,132,3.0,574100.0,133,LBR1N,2020-12-29,765000.0,763500.0,1.0,Slightly High,3.0,2.0,Excellent,https://www.realtytrac.com/property/ca/long-beach/90808/3212-marber-ave/154683985/,3.0,2.0
34.175558,-118.662994,6021 John Muir Rd,Single Family Residence,8667.0,4530240.0,1993.0,2049001027.0,1114267126.0,Los Angeles,33095,1.0,800203.0,17,HHRAS1,2020-12-29,5232000.0,1973000.0,1.0,Very Low,2.0,2.0,Above Average,https://www.realtytrac.com/property/ca/hidden-hills/91302/6021-john-muir-rd/54130575/,4.0,6.0
34.006195,-118.09228999999999,4839 Fir St,Single Family Residence,919.0,4460.0,1946.0,6373009028.0,1114268095.0,Los Angeles,8128,2.0,500600.0,188,PRRM,2020-12-29,505000.0,631100.0,16.0,Moderate,6.0,2.0,Average,https://www.realtytrac.com/property/ca/pico-rivera/90660/4839-fir-st/26478728/,3.0,2.0
