latitude,longitude,address,property_type,home_size,lot_size,year_built,parcel_number,realtyID,county,subdivision,census,tract,lot,zoning,date,sale_price,estimated_value,sex_offenders,crime_index,enviornmental_hazards,natural_disasters,school quality,url,bedrooms,bathrooms
33.827771999999996,-118.376393,904 Knob Hill Ave,Single Family Residence,1620.0,6008.0,1962.0,7509031032,1110788642.0,Los Angeles,10019,1.0,621400.0,3,RBR-1,2020-09-17,1210000.0,1183000.0,1,Low,4,2,Excellent,https://www.realtytrac.com/property/ca/redondo-beach/90277/904-knob-hill-ave/30590611/,4.0,2.0
34.052721999999996,-118.36716100000001,1226 S Hayworth Ave,"Duplex (2 units, any combination)",2760.0,5955.0,1930.0,5086003019,1110788716.0,Los Angeles,7603,3.0,216800.0,90,LAR2,2020-09-17,1500000.0,1466000.0,6,Slightly High,6,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90035/1226-s-hayworth-ave/154593329/,6.0,3.0
33.888690000000004,-118.08215200000001,15700 Pioneer Blvd,"Community: Shopping Center, Mini-Mall",3900.0,17328.0,1964.0,8080017034,1110789023.0,Los Angeles,PETROLEUM CENTER,3.0,552601.0,8,NOC3*,2020-09-17,3005000.0,,23,Moderate,6,2,Average,https://www.realtytrac.com/property/ca/norwalk/90650/15700-pioneer-blvd/154936235/,,
34.322853,-118.451523,14554 Foothill Blvd # 5,Condominium,1387.0,25700.399999999998,2013.0,2502022165,1110789049.0,Los Angeles,,3.0,106406.0,1,LARD3,2020-09-17,360000.0,399000.0,5,Low,4,2,Average,https://www.realtytrac.com/property/ca/sylmar/91342/14554-foothill-blvd-5/251253253/,4.0,3.0
34.032270000000004,-118.492902,843 15th St # 3,Condominium,1792.0,7489.0,1998.0,4281008072,1110789484.0,Los Angeles,SANTA MONICA,2.0,701202.0,1,SMR2*,2020-09-17,1630000.0,1431000.0,2,Moderate,5,1,Excellent,https://www.realtytrac.com/property/ca/santa-monica/90403/843-15th-st-3/154551446/,3.0,3.0
34.043675,-118.432551,2148 Midvale Ave,Single Family Residence,1496.0,6747.0,1928.0,4322001011,1110789525.0,Los Angeles,5609,3.0,267200.0,10,LAR1,2020-09-17,1300000.0,1182000.0,5,Slightly High,9,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90025/2148-midvale-ave/154565298/,3.0,1.0
33.8321,-118.251994,1215 E Carson St # 22,Condominium,1050.0,15415.0,2005.0,7327005097,1110789530.0,Los Angeles,50832,1.0,543306.0,2,CARM25U&D*,2020-09-17,410000.0,387000.0,4,Moderate,23,2,Average,https://www.realtytrac.com/property/ca/carson/90745/1215-e-carson-st-22/25027181/,2.0,2.0
34.145109000000005,-118.52718700000001,4060 Falling Leaf Dr,Single Family Residence,4317.0,17578.0,1976.0,2184038036,1110790052.0,Los Angeles,31527,1.0,139703.0,46,LARA,2020-09-17,2000000.0,1951000.0,1,,2,1,Above Average,https://www.realtytrac.com/property/ca/encino/91316/4060-falling-leaf-dr/19027234/,5.0,6.0
33.901882,-118.141575,9003 Louise St,Single Family Residence,1330.0,4563.0,1969.0,6278004067,1110790331.0,Los Angeles,29241,2.0,553300.0,60,BFR105000*,2020-09-17,640000.0,616000.0,9,Moderate,13,2,Above Average,https://www.realtytrac.com/property/ca/bellflower/90706/9003-louise-st/19256603/,3.0,2.0
34.704999,-118.161775,45225 17th St W,Single Family Residence,1824.0,6563.0,1990.0,3119029090,1110790346.0,Los Angeles,46423,4.0,900803.0,5,LRRA6000*,2020-09-17,345000.0,347000.0,5,Moderate,2,1,Poor,https://www.realtytrac.com/property/ca/lancaster/93534/45225-17th-st-w/24305143/,3.0,2.0
34.164078,-118.37785900000002,5143 Bakman Ave # 101,Condominium,646.0,32234.399999999998,1988.0,2353002043,1110791316.0,Los Angeles,35916,1.0,125401.0,1,LAR4,2020-09-17,350000.0,354000.0,7,Low,11,1,Above Average,https://www.realtytrac.com/property/ca/north-hollywood/91601/5143-bakman-ave-101/21646365/,1.0,1.0
34.264067,-118.48889299999999,10644 Debra Ave,Single Family Residence,1349.0,8793.0,1958.0,2679015020,1110791380.0,Los Angeles,24422,2.0,111400.0,3,LARS,2020-09-17,652000.0,646000.0,6,Low,4,1,Above Average,https://www.realtytrac.com/property/ca/granada-hills/91344/10644-debra-ave/140948293/,3.0,2.0
34.188787,-118.16721299999999,2507 El Sol Ave,Single Family Residence,1661.0,5777.0,1947.0,5823029012,1110791387.0,Los Angeles,14332,4.0,461000.0,27,LCR175,1997-09-18,,748000.0,2,Moderate,4,1,Poor,https://www.realtytrac.com/property/ca/altadena/91001/2507-el-sol-ave/53172453/,4.0,2.0
34.059463,-118.183498,1567 N Bonnie Beach Pl,Light Industrial (10% Improved Office space; Machine Shop),1752.0,4506.0,1942.0,5224024007,1110791662.0,Los Angeles,6332,1.0,530700.0,21,LCM1*,1989-10-10,150000.0,,15,Slightly High,16,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90063/1567-n-bonnie-beach-pl/154668629/,,
34.5976,-117.8398,Vac/ave Q/vic 183 Ste,MISCELLANEOUS   (Vacant Land)     ,,94089.6,,3030023053,1110791681.0,Los Angeles,,1.0,900102.0,26,LCA121/2*,2020-09-17,14500.0,,2,,1,0,Average,https://www.realtytrac.com/property/ca/black-butte/93591/vacave-qvic-183-ste/241221975/,,
34.048848,-118.21313400000001,1972 E Cesar E Chavez Ave,"Store, Retail Outlet ",2563.0,5600.0,1923.0,5183001053,1110791719.0,Los Angeles,CLARK PLACE,1.0,204410.0,7,LAC2,2020-09-17,805000.0,,21,Slightly High,8,1,Poor,https://www.realtytrac.com/property/ca/los-angeles/90033/1972-e-cesar-e-chavez-ave/154661618/,,
34.103478,-118.13929399999999,931 N Dos Robles Pl,Single Family Residence,1157.0,7360.0,1912.0,5321034003,1110792211.0,Los Angeles,DOS ROBLES PARK,3.0,480400.0,3,ALRPD*,2020-09-17,825000.0,752000.0,1,Low,4,1,Excellent,https://www.realtytrac.com/property/ca/alhambra/91801/931-n-dos-robles-pl/152891211/,2.0,1.0
34.161691999999995,-118.137326,917 N El Molino Ave,Single Family Residence,2080.0,6410.0,1911.0,5730010020,1110792647.0,Los Angeles,ORANGE HEIGHTS,3.0,462100.0,93,PSR6,2020-09-17,1150000.0,878000.0,5,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/pasadena/91104/917-n-el-molino-ave/43925912/,4.0,2.0
33.936918,-118.00955400000001,15038 Dunton Dr,Single Family Residence,813.0,6394.0,1950.0,8226015009,1110793017.0,Los Angeles,14446,2.0,503501.0,194,LCR1YY,2020-09-17,310000.0,558000.0,7,Moderate,9,1,Above Average,https://www.realtytrac.com/property/ca/whittier/90604/15038-dunton-dr/27278758/,2.0,1.0
33.930547999999995,-118.417965,222 W Imperial Ave # 4,Condominium,1500.0,8778.0,2005.0,4132017073,1110793476.0,Los Angeles,61601,3.0,620101.0,1,ESR3VV,2020-09-17,902000.0,858000.0,3,Moderate,11,1,Excellent,https://www.realtytrac.com/property/ca/el-segundo/90245/222-w-imperial-ave-4/140376453/,3.0,3.0
34.055115,-118.466284,11680 Montana Ave # 201,Condominium,1616.0,18496.0,1993.0,4401022220,1110794859.0,Los Angeles,48788,1.0,264103.0,1,LAR3,2020-09-17,1352000.0,1151000.0,2,Slightly High,9,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90049/11680-montana-ave-201/17257828/,2.0,3.0
34.263171,-118.401563,12330 Osborne St # 38,Condominium,1178.0,154202.4,1981.0,2536015076,1110795283.0,Los Angeles,38433,1.0,104704.0,,LARD1.5,2020-09-17,180000.0,337000.0,5,Low,32,1,Poor,https://www.realtytrac.com/property/ca/pacoima/91331/12330-osborne-st-38/53468929/,2.0,2.0
34.014131,-117.88993799999999,3457 Willow Glen Ln,Planned Unit Development (PUD),2673.0,4956.0,2004.0,8733018024,1110795320.0,Los Angeles,53112,1.0,408135.0,24,WCPCD1&H*,2020-09-17,830000.0,783000.0,3,Low,3,2,Average,https://www.realtytrac.com/property/ca/west-covina/91792/3457-willow-glen-ln/40251793/,5.0,3.0
34.271227,-118.545146,18901 Salt Lake Pl,Single Family Residence,2452.0,11676.0,1966.0,2718006026,1110827780.0,Los Angeles,PARCEL MAP LA 177,1.0,111204.0,C,LARS,1989-05-18,390000.0,852000.0,3,,3,1,Excellent,https://www.realtytrac.com/property/ca/northridge/91326/18901-salt-lake-pl/154450525/,5.0,3.0
33.937534,-118.25289199999999,1258 E 108th St,"Duplex (2 units, any combination)",1610.0,7317.0,1944.0,6070001008,1110830090.0,Los Angeles,8685,2.0,242000.0,22,LAR2,2020-09-17,445000.0,418000.0,63,Slightly High,7,1,Poor,https://www.realtytrac.com/property/ca/los-angeles/90059/1258-e-108th-st/21850797/,4.0,2.0
34.030464,-118.25436699999999,1458 S San Pedro St # 114,"Store, Retail Outlet ",970.0,103237.20000000001,2007.0,5132027103,1110830849.0,Los Angeles,60346,1.0,226002.0,1,LAM2,2020-09-17,950000.0,,82,Slightly High,21,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90015/1458-s-san-pedro-st-114/205834019/,,
34.292181,-118.450726,12345 N Aragon Way,Single Family Residence,1574.0,2445.0,2016.0,2611046084,1110830878.0,Los Angeles,,1.0,106648.0,90,LARAS3,2020-09-17,570000.0,625000.0,24,Low,8,1,Average,https://www.realtytrac.com/property/ca/sylmar/91342/12345-n-aragon-way/323430228/,4.0,3.0
34.692931,-118.151798,1145 W Norberry St,Single Family Residence,1170.0,6863.0,1953.0,3122012001,1110833146.0,Los Angeles,18230,2.0,900805.0,71,LRR17000*,2020-09-17,266000.0,250000.0,8,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/lancaster/93534/1145-w-norberry-st/52972590/,3.0,2.0
34.133602,-118.24251000000001,1010 E Chevy Chase Dr,"Duplex (2 units, any combination)",1920.0,4063.0,1972.0,5676016013,1110833557.0,Los Angeles,WATTS SUB,3.0,302506.0,36,GLR4*,1975-07-15,,901000.0,7,Low,4,1,Above Average,https://www.realtytrac.com/property/ca/glendale/91205/1010-e-chevy-chase-dr/154788641/,4.0,2.0
33.808895,-118.31268899999999,1926 W 237th Pl,Single Family Residence,3263.0,5754.0,1992.0,7360008065,1110834026.0,Los Angeles,46125,3.0,651001.0,12,TORR-LO,2020-09-17,1188000.0,1198000.0,3,Low,6,2,Average,https://www.realtytrac.com/property/ca/torrance/90501/1926-w-237th-pl/51839795/,4.0,5.0
34.096382,-118.35544499999999,7613 De Longpre Ave,Single Family Residence,1319.0,4236.0,1921.0,5550029014,1110834449.0,Los Angeles,461,1.0,189800.0,281,LAR3,2020-09-17,1465000.0,1327000.0,4,Slightly High,9,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90046/7613-de-longpre-ave/1821727/,3.0,2.0
33.864384,-118.38681100000001,1204 11th Pl,Single Family Residence,911.0,3749.0,1952.0,4161026023,1110834913.0,Los Angeles,REDONDO VILLA,1.0,621102.0,33,HBR1YY,2020-09-17,1350000.0,1277000.0,4,Low,5,1,Excellent,https://www.realtytrac.com/property/ca/hermosa-beach/90254/1204-11th-pl/4079639/,3.0,2.0
34.039696,-118.552986,17352 W Sunset Blvd # 102,Condominium,989.0,203860.8,1963.0,4415018125,1110834924.0,Los Angeles,32668,1.0,262704.0,,LAR3,2020-09-17,789000.0,1069000.0,1,Moderate,8,2,Excellent,https://www.realtytrac.com/property/ca/pacific-palisades/90272/17352-w-sunset-blvd-102/154609442/,1.0,1.0
34.153835,-118.76491100000001,29390 Quail Run Dr,Planned Unit Development (PUD),2068.0,5954.0,1969.0,2053014013,1110836301.0,Los Angeles,28412,1.0,800324.0,107,AHRPD70005U*,2020-09-17,925000.0,798000.0,0,Very Low,2,1,Excellent,https://www.realtytrac.com/property/ca/agoura-hills/91301/29390-quail-run-dr/154379035/,3.0,3.0
34.200790000000005,-118.186838,4641 Hampton Rd,Single Family Residence,3529.0,11964.0,1941.0,5819004002,1110837123.0,Los Angeles,3240,6.0,460502.0,10,LFR17500*,2020-09-17,1850000.0,2338000.0,0,Very Low,7,1,Excellent,https://www.realtytrac.com/property/ca/la-canada-flintridge/91011/4641-hampton-rd/49074443/,4.0,3.0
34.410901,-118.431848,27372 Rose Mallow Ln,Single Family Residence,3219.0,7270.0,2009.0,2841067021,1110837133.0,Los Angeles,,1.0,920043.0,17,SCSP,2020-09-17,795000.0,825000.0,0,Low,4,2,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91387/27372-rose-mallow-ln/148908696/,4.0,3.0
34.053832,-118.323844,1035 Crenshaw Blvd,Office Building,6473.0,7167.0,1923.0,5082027026,1110837627.0,Los Angeles,N C KELLEY MONTVIEW,2.0,212702.0,56,LAC2,2020-09-17,4000000.0,,9,Slightly High,11,2,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1035-crenshaw-blvd/30336560/,2.0,6.0
34.083653999999996,-117.98165300000001,3960 Hornbrook Ave,Single Family Residence,1232.0,7005.0,1960.0,8546016049,1110838079.0,Los Angeles,25789,1.0,404902.0,9,BPR1*,2020-09-17,500000.0,518000.0,4,Moderate,6,1,Average,https://www.realtytrac.com/property/ca/baldwin-park/91706/3960-hornbrook-ave/154737352/,3.0,2.0
34.081238,-118.50196000000001,2431 Mandeville Canyon Rd,Single Family Residence,5492.0,23086.800000000003,1956.0,4492028025,1110838466.0,Los Angeles,11379,2.0,262400.0,3,LARE40,1984-05-31,1000000.0,2472000.0,0,Slightly High,3,1,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90049/2431-mandeville-canyon-rd/146354610/,5.0,7.0
34.147933,-118.41409099999998,4297 Coldwater Canyon Ave # 6,Condominium,1830.0,13894.0,2008.0,2375019096,1110839416.0,Los Angeles,61725,4.0,143500.0,1,LARD1.5,2020-09-17,7700000.0,813000.0,0,,8,1,Above Average,https://www.realtytrac.com/property/ca/studio-city/91604/4297-coldwater-canyon-ave-6/154764047/,3.0,4.0
34.147933,-118.41409099999998,4297 Coldwater Canyon Ave # 1,Condominium,2110.0,13894.0,2008.0,2375019091,1110840312.0,Los Angeles,61725,4.0,143500.0,1,LARD1.5,2020-09-17,7700000.0,867000.0,0,,8,1,Above Average,https://www.realtytrac.com/property/ca/studio-city/91604/4297-coldwater-canyon-ave-1/154764042/,4.0,4.0
34.090108,-118.026595,4640 Santa Anita Ave,"Quadplex (4 Units, Any Combination)",2627.0,9432.0,1962.0,8570005011,1110842024.0,Los Angeles,E J BALDWINS,2.0,432402.0,14,EMCO*,2016-02-19,327500.0,938000.0,8,Moderate,7,1,Above Average,https://www.realtytrac.com/property/ca/el-monte/91731/4640-santa-anita-ave/154739754/,7.0,4.0
34.210035,-118.566375,7652 Oakdale Ave,Single Family Residence,1330.0,5264.0,1941.0,2106011087,1110844782.0,Los Angeles,43903,2.0,134101.0,2,LAR1,2015-12-11,500000.0,608000.0,13,,4,1,Average,https://www.realtytrac.com/property/ca/canoga-park/91306/7652-oakdale-ave/23757022/,3.0,2.0
34.27367,-118.55339099999999,19227 Index St # 3,Condominium,1679.0,223462.8,1980.0,2822038026,1110846388.0,Los Angeles,33571,1.0,108102.0,3,LAR3,2020-09-17,580000.0,672000.0,0,,3,1,Above Average,https://www.realtytrac.com/property/ca/northridge/91326/19227-index-st-3/49040502/,3.0,3.0
33.98859,-118.34938999999999,4232 W Slauson Ave,"Triplex (3 units, any combination)",2264.0,6254.0,1953.0,4019003003,1110846465.0,Los Angeles,5525,3.0,235100.0,36,LAR3,2020-09-17,650000.0,1060000.0,12,Slightly High,5,1,Poor,https://www.realtytrac.com/property/ca/los-angeles/90043/4232-w-slauson-ave/1881119/,4.0,3.0
34.106388,-118.316154,1939 N Van Ness Ave,Single Family Residence,2154.0,7428.0,1910.0,5587016028,1110849647.0,Los Angeles,LEIBOLD & BIRD,3.0,189300.0,16,LAR1,1978-08-21,110001.0,1467000.0,7,Slightly High,4,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90068/1939-n-van-ness-ave/154564045/,5.0,2.0
33.855148,-118.178859,5442 Lemon Ave,Single Family Residence,1199.0,4318.0,1939.0,7128003018,1110850396.0,Los Angeles,8281,1.0,570601.0,26,LBR1N,2020-09-17,615000.0,463000.0,35,Slightly High,5,2,Average,https://www.realtytrac.com/property/ca/long-beach/90805/5442-lemon-ave/19898245/,2.0,2.0
34.6874,-118.1498,Vac/vic Avenue B12/22 Stw,MISCELLANEOUS   (Vacant Land)     ,,60112.799999999996,,3116005020,1110850962.0,Los Angeles,,2.0,900900.0,8,LCD22*,2020-09-17,4000.0,,8,,5,1,Average,https://www.realtytrac.com/property/ca/caliche/93534/vacvic-avenue-b1222-stw/241242300/,,
33.859844,-118.398653,825 Manhattan Ave,Apartment house (5+ units),2925.0,3000.0,1949.0,4187007010,1110851780.0,Los Angeles,1564,2.0,621104.0,12,HBR3YY,2020-09-17,2180000.0,,2,Low,6,1,Excellent,https://www.realtytrac.com/property/ca/hermosa-beach/90254/825-manhattan-ave/154521725/,5.0,5.0
34.172552,-118.572076,20136 Clark St,Single Family Residence,2217.0,11769.0,1957.0,2151039032,1110852279.0,Los Angeles,22972,2.0,137104.0,40,LARE11,2020-09-17,849000.0,786000.0,4,,10,1,Average,https://www.realtytrac.com/property/ca/woodland-hills/91367/20136-clark-st/5208470/,4.0,3.0
34.054078000000004,-118.323698,1027 Crenshaw Blvd,"Store, Retail Outlet ",1771.0,7499.0,1920.0,5082027013,1110852736.0,Los Angeles,N C KELLEYS MONTVIEW,2.0,212702.0,54,LAC2,2020-09-17,4000000.0,,9,Slightly High,11,2,Average,https://www.realtytrac.com/property/ca/los-angeles/90019/1027-crenshaw-blvd/51770306/,,
34.038185999999996,-118.52249199999999,575 Almoloya Dr,Single Family Residence,4983.0,9001.0,1930.0,4411018030,1110855854.0,Los Angeles,9377,2.0,262706.0,2,LAR1,1992-12-29,,2565000.0,1,Moderate,3,1,Excellent,https://www.realtytrac.com/property/ca/pacific-palisades/90272/575-almoloya-dr/154580555/,3.0,4.0
34.46801,-118.56256100000002,24125 Tango Dr # 30,Condominium,1941.0,307533.6,2003.0,3244168037,1110858908.0,Los Angeles,51644-04,1.0,920107.0,1,LCA25*,2020-09-17,565000.0,590000.0,1,Low,3,1,Excellent,https://www.realtytrac.com/property/ca/santa-clarita/91354/24125-tango-dr-30/27434818/,3.0,3.0
34.1111,-118.2611,2406 Glendale Ct,Single Family Residence,1858.0,1233.0,2018.0,5439001044,1110860227.0,Los Angeles,,1.0,195100.0,4,LAR3,2020-09-17,1180000.0,,7,Slightly High,9,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90039/2406-glendale-ct/323431564/,3.0,3.0
34.568995,-118.126245,Vac/vic Avenue R4/225 Ste,MISCELLANEOUS   (Vacant Land)     ,,111077.99999999999,,3084014033,1110873237.0,Los Angeles,,1.0,0.0,33,LCA22*,2020-09-17,5500.0,,2,,1,1,Poor,https://www.realtytrac.com/property/ca/black-butte/93591/vacvic-avenue-r4225-ste/241237366/,,
33.944901,-118.36020800000001,10020 Dalerose Ave,Vacant Commercial,,15576.0,,4036003032,1110873273.0,Los Angeles,288,1.0,601501.0,169,INP1*,2020-09-17,640000.0,,11,Moderately High,13,1,Average,https://www.realtytrac.com/property/ca/inglewood/90304/10020-dalerose-ave/223550403/,,
33.896839,-118.125905,14755 Bellflower Blvd,Gas Station,2057.0,27007.2,1964.0,6277023031,1110878083.0,Los Angeles,5084,1.0,554001.0,34,BFCG*,2020-09-17,2100000.0,,11,Moderate,5,2,Average,https://www.realtytrac.com/property/ca/bellflower/90706/14755-bellflower-blvd/154837963/,,
34.060437,-118.05823000000001,2637 Humbert Ave,Residential - Vacant Land,,18675.0,,8102029020,1110886508.0,Los Angeles,11104,1.0,433504.0,16,SER3*,2020-09-17,7000000.0,498000.0,3,Moderate,11,1,Average,https://www.realtytrac.com/property/ca/el-monte/91733/2637-humbert-ave/154937013/,,
34.103778000000005,-118.08408999999999,1063 E Las Tunas Dr,"Warehouse, Storage",5200.0,16138.0,1952.0,5387002016,1110891819.0,Los Angeles,EAST SAN GABRIEL,2.0,480102.0,,SLC3*,2020-09-17,2689000.0,,3,Low,8,1,Above Average,https://www.realtytrac.com/property/ca/san-gabriel/91776/1063-e-las-tunas-dr/154734881/,,
34.128935,-117.77038,5136 Via Del Valle St,Single Family Residence,2421.0,8034.0,1986.0,8664042019,1110893097.0,Los Angeles,36282,1.0,400204.0,76,LVPR2D*,2020-09-17,825000.0,829000.0,1,Low,3,1,Excellent,https://www.realtytrac.com/property/ca/la-verne/91750/5136-via-del-valle-st/46093019/,4.0,3.0
34.059961,-118.05943700000002,2630 Chico Ave,"Parking Garage, Parking Structure",18750.0,18670.0,1971.0,8102029006,1110893560.0,Los Angeles,11104,1.0,433504.0,6,SEM*,2020-09-17,7000000.0,,3,Slightly High,11,1,Average,https://www.realtytrac.com/property/ca/south-el-monte/91733/2630-chico-ave/154937007/,,
34.162881,-118.30423799999998,1840 Victory Blvd,Communications,110206.79999999999,169012.8,1969.0,5625034007,1110924094.0,Los Angeles,PROVIDENCIA & SCOTT RHO,1.0,301602.0,1,GLM1*,2016-03-02,15375000.0,,2,Low,15,1,Excellent,https://www.realtytrac.com/property/ca/glendale/91201/1840-victory-blvd/154638976/,,
34.025498,-117.764381,58 Town And Country Rd # 92,Condominium,1323.0,53143.2,1984.0,8708022190,1110766122.0,Los Angeles,42331,2.0,403318.0,3,POR3*,2020-09-17,390000.0,383000.0,3,Moderately High,3,1,Above Average,https://www.realtytrac.com/property/ca/pomona/91766/58-town-and-country-rd-92/323426390/,2.0,2.0
34.678884000000004,-118.12045800000001,523 E Avenue J12,Single Family Residence,1212.0,6708.0,1991.0,3140041030,1110766186.0,Los Angeles,47417,3.0,900501.0,30,LRRA6500*,2020-09-17,265000.0,281000.0,8,Moderate,2,1,Poor,https://www.realtytrac.com/property/ca/lancaster/93535/523-e-avenue-j12/17491568/,3.0,2.0
34.635557,-118.221752,41435 Yancey Ln,Single Family Residence,2292.0,9553.0,1990.0,3101043010,1110766613.0,Los Angeles,37571,1.0,910301.0,83,LCA110000*,2020-09-17,510000.0,484000.0,3,Moderate,2,1,Above Average,https://www.realtytrac.com/property/ca/quartz-hill/93536/41435-yancey-ln/45896893/,4.0,3.0
33.79844,-118.32571499999999,2409 250th St,Single Family Residence,1838.0,5044.0,1965.0,7376005003,1110766646.0,Los Angeles,5959,4.0,670003.0,2,LOR1*,2020-09-17,715000.0,769000.0,5,Moderate,6,2,Average,https://www.realtytrac.com/property/ca/lomita/90717/2409-250th-st/52973164/,3.0,2.0
33.905567,-118.345019,4049 W 139th St,Apartment house (5+ units),6915.0,8698.0,1963.0,4045032016,1110766720.0,Los Angeles,BURLEIGH,2.0,602404.0,690,HAR3YY,2020-09-17,1600000.0,577000.0,6,Slightly High,8,1,Average,https://www.realtytrac.com/property/ca/hawthorne/90250/4049-w-139th-st/154486947/,15.0,9.0
34.108605,-117.73156100000001,1400 Niagara Ave,Single Family Residence,1748.0,9919.0,1960.0,8303020006,1110766751.0,Los Angeles,22655,2.0,401800.0,35,CLRS10000*,2020-09-17,760000.0,723000.0,2,Low,4,1,Excellent,https://www.realtytrac.com/property/ca/claremont/91711/1400-niagara-ave/143893538/,3.0,2.0
34.262968,-118.580119,20501 Blairmoore St,Single Family Residence,3194.0,11217.0,1987.0,2707012035,1110767268.0,Los Angeles,32820,2.0,113101.0,7,LARE11,2020-09-17,950000.0,975000.0,4,,3,1,Above Average,https://www.realtytrac.com/property/ca/chatsworth/91311/20501-blairmoore-st/149653756/,4.0,3.0
34.103792999999996,-118.203558,4939 Sycamore Ter,Single Family Residence,2317.0,8337.0,1892.0,5467016007,1110767598.0,Los Angeles,GLENVIEW TERRACE,2.0,185100.0,2,LARD2,2020-09-17,1357000.0,1098000.0,14,Slightly High,2,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90042/4939-sycamore-ter/26820987/,2.0,2.0
34.000775,-118.413754,11417 Culver Blvd # 2,Condominium,1643.0,5123.0,1990.0,4217006064,1110768149.0,Los Angeles,,2.0,275102.0,A,LAR3,2020-09-17,860000.0,975000.0,5,Slightly High,11,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90066/11417-culver-blvd-2/155006780/,3.0,3.0
34.694345,-118.16059299999999,1659 W Newgrove St,Single Family Residence,1793.0,9189.0,1986.0,3122006084,1110768334.0,Los Angeles,42166,2.0,900805.0,44,LRRA7000*,2020-09-17,355000.0,331000.0,2,Moderate,2,1,Average,https://www.realtytrac.com/property/ca/lancaster/93534/1659-w-newgrove-st/17537952/,3.0,3.0
34.073423,-118.210652,2924 N Broadway,"Store, Retail Outlet ",8040.0,12522.0,,5204024001,1110768388.0,Los Angeles,EAST LOS ANGELES,3.0,199800.0,2,LAC4,1992-04-21,,,15,Slightly High,22,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90031/2924-n-broadway/154600189/,,
34.017088,-117.946523,16212 Inyo St,Single Family Residence,986.0,5017.0,1954.0,8247034009,1110768593.0,Los Angeles,13802,2.0,407702.0,8,LPR1YY,2020-09-17,440000.0,447000.0,10,Moderate,11,1,Average,https://www.realtytrac.com/property/ca/la-puente/91744/16212-inyo-st/3609487/,3.0,1.0
34.039069,-118.363418,2036 S Curson Ave,Single Family Residence,1051.0,5176.0,1928.0,5064016002,1110768623.0,Los Angeles,5770,5.0,218300.0,60,LARD2,2020-09-17,850000.0,864000.0,15,Slightly High,7,1,Average,https://www.realtytrac.com/property/ca/los-angeles/90016/2036-s-curson-ave/27192860/,2.0,1.0
34.058201000000004,-118.427912,10496 Kinnard Ave,Single Family Residence,2287.0,8581.0,1929.0,4326030012,1110768795.0,Los Angeles,4677,2.0,265700.0,12,LAR1,2020-09-17,2680000.0,1964000.0,3,Slightly High,7,1,Above Average,https://www.realtytrac.com/property/ca/los-angeles/90024/10496-kinnard-ave/54753528/,3.0,2.0
34.041816,-118.41989299999999,10559 Cushdon Ave,Single Family Residence,3894.0,6253.0,2014.0,4318007022,1110768955.0,Los Angeles,7156,5.0,269300.0,160,LAR1,2020-09-17,3700000.0,,4,Slightly High,7,1,Excellent,https://www.realtytrac.com/property/ca/los-angeles/90064/10559-cushdon-ave/154572208/,5.0,6.0
33.830265000000004,-118.33951699999999,2940 W Carson St # 224,Condominium,804.0,121967.99999999999,1962.0,7359023183,1110768999.0,Los Angeles,10777,2.0,650800.0,1,TORR-LM,2020-09-17,475000.0,388000.0,2,Low,10,1,Above Average,https://www.realtytrac.com/property/ca/torrance/90503/2940-w-carson-st-224/40475576/,2.0,1.0
33.77952,-118.17394099999999,1021 Hoffman Ave,"Quadplex (4 Units, Any Combination)",3504.0,7731.0,1923.0,7267008027,1110769245.0,Los Angeles,CENTRAL HOME,1.0,576402.0,18,LBR2N,2020-09-17,1255000.0,1067000.0,29,Slightly High,5,1,Average,https://www.realtytrac.com/property/ca/long-beach/90813/1021-hoffman-ave/21853610/,8.0,4.0
34.010661,-118.388818,4910 Saint Louis Ct,Planned Unit Development (PUD),1741.0,2029.0,1972.0,4296002054,1110769279.0,Los Angeles,23814,1.0,702502.0,54,CCPD*,2020-09-17,815000.0,1020000.0,1,Moderate,7,1,Excellent,https://www.realtytrac.com/property/ca/culver-city/90230/4910-saint-louis-ct/54122736/,3.0,3.0
33.97457,-117.88009,19363 Windrose Dr,Single Family Residence,2453.0,7748.0,1985.0,8269041010,1110769336.0,Los Angeles,35607,2.0,408703.0,17,LCR110000*,2020-09-17,147500.0,828000.0,3,Very Low,2,1,Excellent,https://www.realtytrac.com/property/ca/rowland-heights/91748/19363-windrose-dr/43865966/,4.0,3.0
